date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2011-10-18,sh.000119,3240.3020,3240.3020,3154.3880,3158.9550,0.0000,1542315500,17123230000.0000,3,0.009896,1,0.000000,1
2011-10-19,sh.000119,3161.9050,3176.3630,3127.9070,3136.5660,3158.9550,1157392800,12943470000.0000,3,0.007426,1,-0.708752,1
2011-10-20,sh.000119,3122.6610,3122.6610,3014.0810,3038.8910,3136.5660,1377673000,14112800000.0000,3,0.008840,1,-3.114068,1
2011-10-21,sh.000119,3037.1080,3041.3340,2984.5260,2989.8490,3038.8910,1023396200,10900430000.0000,3,0.006567,1,-1.613812,1
2011-10-24,sh.000119,2991.7600,3038.2100,2932.4380,3037.8130,2989.8490,1335669600,13860810000.0000,3,0.008570,1,1.604224,1
2011-10-25,sh.000119,3035.6260,3124.8160,3025.1340,3120.5860,3037.8130,1949597800,20735610000.0000,3,0.012510,1,2.724755,1
2011-10-26,sh.000119,3099.8520,3186.5660,3092.3240,3157.5470,3120.5860,2266234400,24129700000.0000,3,0.014541,1,1.184431,1
2011-10-27,sh.000119,3161.5490,3189.4400,3144.7680,3156.0150,3157.5470,1777190900,18586040000.0000,3,0.011385,1,-0.048526,1
2011-10-28,sh.000119,3190.4510,3223.4730,3175.7760,3223.4730,3156.0150,2312785000,24838160000.0000,3,0.014817,1,2.137443,1
2011-10-31,sh.000119,3220.3040,3239.7830,3209.3710,3236.1140,3223.4730,1989474900,22020730000.0000,3,0.012745,1,0.392158,1
2011-11-01,sh.000119,3209.6590,3256.6390,3199.9630,3239.2350,3236.1140,2030507800,21670420000.0000,3,0.013004,1,0.096446,1
2011-11-02,sh.000119,3190.3610,3300.6660,3177.3220,3299.8750,3239.2350,2577278500,28038310000.0000,3,0.016458,1,1.872043,1
2011-11-03,sh.000119,3312.0260,3366.5910,3312.0260,3320.9180,3299.8750,3389934900,37440050000.0000,3,0.021648,1,0.637690,1
2011-11-04,sh.000119,3339.0790,3355.9470,3317.7220,3346.5170,3320.9180,2338515300,26016390000.0000,3,0.014933,1,0.770845,1
2011-11-07,sh.000119,3337.3220,3369.3040,3330.4800,3335.6950,3346.5170,1840993400,20517840000.0000,3,0.011756,1,-0.323382,1
2011-11-08,sh.000119,3338.5120,3344.6830,3285.8660,3293.0350,3335.6950,1739251800,19749810000.0000,3,0.011107,1,-1.278899,1
2011-11-09,sh.000119,3300.5190,3345.6470,3268.7030,3345.3180,3293.0350,1943739700,22145500000.0000,3,0.012412,1,1.587691,1
2011-11-10,sh.000119,3307.8050,3333.0810,3295.6580,3296.2420,3345.3180,1898656100,21569230000.0000,3,0.012125,1,-1.467011,1
2011-11-11,sh.000119,3301.1140,3319.8640,3279.2630,3293.3800,3296.2420,1652868400,17643090000.0000,3,0.010555,1,-0.086828,1
2011-11-14,sh.000119,3315.4500,3367.6440,3315.4500,3367.4780,3293.3800,1990252500,22537900000.0000,3,0.012709,1,2.249912,1
2011-11-15,sh.000119,3367.5700,3395.4920,3362.9400,3395.0190,3367.4780,1983357700,22133750000.0000,3,0.012665,1,0.817853,1
2011-11-16,sh.000119,3397.4810,3399.7010,3299.7750,3314.4320,3395.0190,2340567700,24900710000.0000,3,0.014945,1,-2.373688,1
2011-11-17,sh.000119,3314.3110,3348.0630,3302.8420,3311.5820,3314.4320,1743837900,18871200000.0000,3,0.011135,1,-0.085983,1
2011-11-18,sh.000119,3292.1110,3292.1110,3215.5470,3225.7270,3311.5820,1895533900,20625440000.0000,3,0.012104,1,-2.592567,1
2011-11-21,sh.000119,3217.6560,3224.8890,3187.6250,3221.3630,3225.7270,1285256000,14275860000.0000,3,0.008177,1,-0.135288,1
2011-11-22,sh.000119,3196.5670,3215.2270,3169.6750,3214.7570,3221.3630,1288222600,14082890000.0000,3,0.008195,1,-0.205067,1
2011-11-23,sh.000119,3219.5310,3227.3880,3192.1240,3205.2200,3214.7570,1209850500,13696390000.0000,3,0.007697,1,-0.296667,1
2011-11-24,sh.000119,3179.7880,3219.4430,3159.7380,3204.5280,3205.2200,1301166100,14325360000.0000,3,0.008285,1,-0.021586,1
2011-11-25,sh.000119,3200.1410,3225.0500,3179.0660,3189.7560,3204.5280,1168350300,13489000000.0000,3,0.007439,1,-0.460972,1
2011-11-28,sh.000119,3194.5280,3207.2990,3169.6040,3192.6350,3189.7560,1255593900,14704890000.0000,3,0.007989,1,0.090255,1
2011-11-29,sh.000119,3217.4140,3242.6970,3203.3660,3242.3700,3192.6350,1498835600,18088100000.0000,3,0.009536,1,1.557808,1
2011-11-30,sh.000119,3237.1240,3237.1240,3080.5000,3114.4470,3242.3700,1881942100,20569310000.0000,3,0.011976,1,-3.945358,1
2011-12-01,sh.000119,3193.1230,3226.9950,3164.7460,3179.7190,3114.4470,2065524000,23278960000.0000,3,0.013144,1,2.095781,1
2011-12-02,sh.000119,3162.6390,3163.5790,3111.1590,3132.5360,3179.7190,1456467600,16347010000.0000,3,0.009268,1,-1.483877,1
2011-12-05,sh.000119,3128.4140,3128.4140,3031.4410,3040.6220,3132.5360,1190390300,13053870000.0000,3,0.007573,1,-2.934166,1
2011-12-06,sh.000119,3032.4030,3041.3220,2995.9820,3033.5310,3040.6220,1076454500,11440690000.0000,3,0.006848,1,-0.233211,1
2011-12-07,sh.000119,3029.8230,3053.8970,3016.4700,3042.8730,3033.5310,1027758800,11315210000.0000,3,0.006538,1,0.307959,1
2011-12-08,sh.000119,3036.4660,3064.3420,2985.0670,3037.9990,3042.8730,1312093700,14488270000.0000,3,0.008347,1,-0.160178,1
2011-12-09,sh.000119,3016.8420,3039.5070,2991.8700,3005.7650,3037.9990,990436700,11035590000.0000,3,0.006284,1,-1.061032,1
2011-12-12,sh.000119,3001.2360,3012.7700,2966.1410,2968.9580,3005.7650,922100900,10155740000.0000,3,0.005850,1,-1.224543,1
2011-12-13,sh.000119,2953.0850,2953.0850,2864.4520,2873.6360,2968.9580,1325311800,13248410000.0000,3,0.008406,1,-3.210622,1
2011-12-14,sh.000119,2859.6670,2878.1090,2810.0180,2817.9790,2873.6360,1003214400,10170240000.0000,3,0.006356,1,-1.936814,1
2011-12-15,sh.000119,2799.8030,2799.8030,2736.2050,2738.5890,2817.9790,1216680400,11454880000.0000,3,0.007690,1,-2.817263,1
2011-12-16,sh.000119,2737.7620,2810.3840,2729.9320,2809.6470,2738.5890,1167810900,11282230000.0000,3,0.007381,1,2.594689,1
2011-12-19,sh.000119,2791.4530,2812.7640,2739.3950,2812.4150,2809.6470,1181404900,11752550000.0000,3,0.007463,1,0.098520,1
2011-12-20,sh.000119,2803.5350,2841.0210,2795.7630,2798.1250,2812.4150,1251034200,12476230000.0000,3,0.007902,1,-0.508106,1
2011-12-21,sh.000119,2817.1770,2828.8430,2737.7030,2739.2710,2798.1250,1123109000,11120400000.0000,3,0.007097,1,-2.103337,1
2011-12-22,sh.000119,2721.3320,2733.6970,2632.9240,2714.8090,2739.2710,1275832300,11757300000.0000,3,0.008063,1,-0.893008,1
2011-12-23,sh.000119,2710.8430,2762.7870,2695.1040,2735.8790,2714.8090,1167820600,11019940000.0000,3,0.007380,1,0.776107,1
2011-12-26,sh.000119,2727.5720,2754.8380,2715.1470,2718.4600,2735.8790,987573600,9435420000.0000,3,0.006241,1,-0.636686,1
2011-12-27,sh.000119,2711.0690,2711.0690,2644.7390,2649.6020,2718.4600,988927000,9397400000.0000,3,0.006247,1,-2.532975,1
2011-12-28,sh.000119,2634.6510,2638.2470,2571.1340,2636.3160,2649.6020,1092045200,10202670000.0000,3,0.006891,1,-0.501439,1
2011-12-29,sh.000119,2624.8760,2651.0040,2614.5850,2642.9910,2636.3160,935516000,8835690000.0000,3,0.005904,1,0.253196,1
2011-12-30,sh.000119,2647.0360,2694.1340,2647.0360,2693.4770,2642.9910,1151895300,11038410000.0000,3,0.007268,1,1.910187,1
