日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-06-01,0.997,1.019,1.019,0.995,4344415,438290192.0,2.39,1.6,0.016,1.19
2021-06-02,1.021,1.014,1.027,1.013,1497941,152580695.0,1.37,-0.49,-0.005,0.41
2021-06-03,1.018,1.011,1.025,1.01,1039006,105813063.0,1.48,-0.3,-0.003,0.28
2021-06-04,1.011,1.006,1.014,1.004,703026,70907612.0,0.99,-0.49,-0.005,0.19
2021-06-07,1.008,1.002,1.01,0.998,641373,64247852.0,1.19,-0.4,-0.004,0.18
2021-06-08,1.002,0.992,1.005,0.99,827086,82314592.0,1.5,-1.0,-0.01,0.23
2021-06-09,0.992,0.991,0.996,0.988,414685,41130375.0,0.81,-0.1,-0.001,0.11
2021-06-10,0.989,0.991,1.0,0.989,982557,97792391.0,1.11,0.0,0.0,0.27
2021-06-11,0.995,0.991,1.0,0.99,516128,51306122.0,1.01,0.0,0.0,0.14
2021-06-15,0.995,0.986,0.997,0.98,587525,58013552.0,1.72,-0.5,-0.005,0.16
2021-06-16,0.985,0.976,0.985,0.975,473120,46337945.0,1.01,-1.01,-0.01,0.13
2021-06-17,0.974,0.983,0.983,0.969,573869,56095344.0,1.43,0.72,0.007,0.16
2021-06-18,0.986,1.0,1.006,0.986,857950,85861026.0,2.03,1.73,0.017,0.23
2021-06-21,0.997,0.992,0.999,0.989,545124,54135486.0,1.0,-0.8,-0.008,0.15
2021-06-22,0.994,0.982,0.994,0.981,439229,43270555.0,1.31,-1.01,-0.01,0.12
2021-06-23,0.986,1.004,1.006,0.983,952941,95025093.0,2.34,2.24,0.022,0.26
2021-06-24,1.004,1.006,1.011,1.002,845045,85125798.0,0.9,0.2,0.002,0.23
2021-06-25,1.011,1.026,1.027,1.01,1345504,137422779.0,1.69,1.99,0.02,0.37
2021-06-28,1.026,1.03,1.034,1.025,587774,60465951.0,0.88,0.39,0.004,0.16
2021-06-29,1.031,1.017,1.037,1.017,515878,52985373.0,1.94,-1.26,-0.013,0.14
2021-06-30,1.022,1.021,1.029,1.018,418318,42793707.0,1.08,0.39,0.004,0.11
2021-07-01,1.02,1.01,1.023,1.009,305476,30946565.0,1.37,-1.08,-0.011,0.08
2021-07-02,1.012,0.99,1.013,0.988,680451,67598932.0,2.48,-1.98,-0.02,0.19
2021-07-05,0.99,0.969,0.991,0.964,1019550,99123517.0,2.73,-2.12,-0.021,0.28
2021-07-06,0.97,0.96,0.972,0.952,768878,73692124.0,2.06,-0.93,-0.009,0.21
2021-07-07,0.952,0.952,0.957,0.946,796996,75890132.0,1.15,-0.83,-0.008,0.22
2021-07-08,0.955,0.924,0.956,0.92,1160243,108289618.0,3.78,-2.94,-0.028,0.32
2021-07-09,0.923,0.937,0.938,0.904,1041104,96229503.0,3.68,1.41,0.013,0.28
2021-07-12,0.944,0.943,0.951,0.933,757138,71197415.0,1.92,0.64,0.006,0.21
2021-07-13,0.946,0.959,0.966,0.943,792914,75894579.0,2.44,1.7,0.016,0.22
2021-07-14,0.956,0.959,0.965,0.956,442769,42582603.0,0.94,0.0,0.0,0.12
2021-07-15,0.963,0.962,0.963,0.956,378208,36315719.0,0.73,0.31,0.003,0.1
2021-07-16,0.962,0.957,0.962,0.953,359422,34395782.0,0.94,-0.52,-0.005,0.1
2021-07-19,0.955,0.937,0.955,0.933,507901,47632544.0,2.3,-2.09,-0.02,0.14
2021-07-20,0.93,0.925,0.939,0.92,925962,85866990.0,2.03,-1.28,-0.012,0.25
2021-07-21,0.928,0.92,0.932,0.918,783252,72284436.0,1.51,-0.54,-0.005,0.21
2021-07-22,0.925,0.933,0.936,0.925,480746,44826556.0,1.2,1.41,0.013,0.13
2021-07-23,0.934,0.918,0.937,0.917,551510,50895147.0,2.14,-1.61,-0.015,0.15
2021-07-26,0.9,0.867,0.902,0.855,1514906,132278020.0,5.12,-5.56,-0.051,0.41
2021-07-27,0.858,0.796,0.858,0.792,2238989,184798827.0,7.61,-8.19,-0.071,0.61
2021-07-28,0.808,0.805,0.818,0.785,2113395,169142361.0,4.15,1.13,0.009,0.58
2021-07-29,0.837,0.859,0.866,0.836,2159416,184317733.0,3.73,6.71,0.054,0.59
2021-07-30,0.851,0.839,0.851,0.83,1299122,109047139.0,2.44,-2.33,-0.02,0.35
2021-08-02,0.842,0.851,0.856,0.836,1279618,108540208.0,2.38,1.43,0.012,0.35
2021-08-03,0.852,0.841,0.852,0.825,1267360,106047667.0,3.17,-1.18,-0.01,0.35
2021-08-04,0.838,0.859,0.867,0.831,1386594,118294088.0,4.28,2.14,0.018,0.38
2021-08-05,0.857,0.84,0.866,0.839,1231879,105033474.0,3.14,-2.21,-0.019,0.34
2021-08-06,0.844,0.843,0.847,0.835,896145,75476304.0,1.43,0.36,0.003,0.24
2021-08-09,0.832,0.842,0.847,0.827,1129662,94780757.0,2.37,-0.12,-0.001,0.31
2021-08-10,0.848,0.856,0.858,0.842,1175194,99804740.0,1.9,1.66,0.014,0.32
2021-08-11,0.857,0.858,0.864,0.851,1007977,86396322.0,1.52,0.23,0.002,0.28
2021-08-12,0.855,0.845,0.857,0.843,861597,73285951.0,1.63,-1.52,-0.013,0.24
2021-08-13,0.844,0.826,0.844,0.823,1143912,94937065.0,2.49,-2.25,-0.019,0.31
2021-08-16,0.825,0.807,0.825,0.806,1389830,112849588.0,2.3,-2.3,-0.019,0.38
2021-08-17,0.805,0.784,0.805,0.78,2002226,158635623.0,3.1,-2.85,-0.023,0.55
2021-08-18,0.784,0.785,0.791,0.781,1146369,90201387.0,1.28,0.13,0.001,0.31
2021-08-19,0.788,0.768,0.788,0.765,2013966,155761454.0,2.93,-2.17,-0.017,0.55
2021-08-20,0.765,0.744,0.765,0.731,3074261,229972981.0,4.43,-3.13,-0.024,0.84
2021-08-23,0.757,0.76,0.774,0.755,1814757,138814693.0,2.55,2.15,0.016,0.5
2021-08-24,0.772,0.799,0.8,0.772,2536632,199974804.0,3.68,5.13,0.039,0.69
2021-08-25,0.822,0.805,0.833,0.803,2817324,230203316.0,3.75,0.75,0.006,0.77
2021-08-26,0.806,0.79,0.811,0.782,1812798,144288544.0,3.6,-1.86,-0.015,0.5
2021-08-27,0.792,0.79,0.81,0.79,1335492,107029651.0,2.53,0.0,0.0,0.36
2021-08-30,0.796,0.799,0.804,0.788,1685876,134517844.0,2.03,1.14,0.009,0.46
2021-08-31,0.802,0.818,0.819,0.791,1708027,137356734.0,3.5,2.38,0.019,0.47
2021-09-01,0.828,0.836,0.852,0.822,2841672,238692829.0,3.67,2.2,0.018,0.78
2021-09-02,0.854,0.848,0.864,0.845,1561561,133415785.0,2.27,1.44,0.012,0.43
2021-09-03,0.85,0.837,0.85,0.834,1213023,101927004.0,1.89,-1.3,-0.011,0.33
2021-09-06,0.838,0.845,0.848,0.832,1463710,123558592.0,1.91,0.96,0.008,0.4
2021-09-07,0.856,0.863,0.868,0.851,1208275,104152480.0,2.01,2.13,0.018,0.33
2021-09-08,0.866,0.859,0.872,0.851,1400451,120766011.0,2.43,-0.46,-0.004,0.38
2021-09-09,0.846,0.825,0.846,0.824,2858692,237738647.0,2.56,-3.96,-0.034,0.78
2021-09-10,0.83,0.835,0.843,0.828,1332069,111526652.0,1.82,1.21,0.01,0.36
2021-09-13,0.83,0.819,0.83,0.814,1109598,91079707.0,1.92,-1.92,-0.016,0.3
2021-09-14,0.824,0.809,0.828,0.807,1318157,107955807.0,2.56,-1.22,-0.01,0.36
2021-09-15,0.805,0.789,0.805,0.788,1444416,115121962.0,2.1,-2.47,-0.02,0.39
2021-09-16,0.788,0.773,0.793,0.771,2675234,208941065.0,2.79,-2.03,-0.016,0.73
2021-09-17,0.778,0.807,0.808,0.778,1704043,135675191.0,3.88,4.4,0.034,0.47
2021-09-22,0.786,0.796,0.797,0.785,578442,45857628.0,1.49,-1.36,-0.011,0.16
2021-09-23,0.805,0.789,0.808,0.786,1645792,130904640.0,2.76,-0.88,-0.007,0.45
2021-09-24,0.791,0.776,0.792,0.774,1429886,112066145.0,2.28,-1.65,-0.013,0.39
2021-09-27,0.777,0.767,0.782,0.765,1503959,116115894.0,2.19,-1.16,-0.009,0.41
2021-09-28,0.772,0.78,0.783,0.769,1428882,110986624.0,1.83,1.69,0.013,0.39
2021-09-29,0.768,0.771,0.772,0.757,1685209,128803797.0,1.92,-1.15,-0.009,0.46
2021-09-30,0.764,0.767,0.769,0.759,1577526,120381387.0,1.3,-0.52,-0.004,0.43
2021-10-08,0.791,0.774,0.796,0.769,2066648,160483714.0,3.52,0.91,0.007,0.56
2021-10-11,0.782,0.795,0.802,0.782,1825716,144962214.0,2.58,2.71,0.021,0.5
2021-10-12,0.786,0.777,0.789,0.775,1654841,129359081.0,1.76,-2.26,-0.018,0.45
2021-10-13,0.777,0.782,0.782,0.773,656915,51022875.0,1.16,0.64,0.005,0.18
2021-10-14,0.786,0.788,0.789,0.784,548733,43216346.0,0.64,0.77,0.006,0.15
2021-10-15,0.785,0.783,0.786,0.777,1157479,90491151.0,1.14,-0.63,-0.005,0.32
2021-10-18,0.786,0.777,0.788,0.775,1012397,78770584.0,1.66,-0.77,-0.006,0.28
2021-10-19,0.785,0.806,0.806,0.783,1725539,137723204.0,2.96,3.73,0.029,0.47
2021-10-20,0.821,0.826,0.833,0.816,2225038,183653623.0,2.11,2.48,0.02,0.61
2021-10-21,0.828,0.817,0.831,0.811,1222124,100352426.0,2.42,-1.09,-0.009,0.33
2021-10-22,0.823,0.836,0.84,0.823,2332953,194640658.0,2.08,2.33,0.019,0.64
2021-10-25,0.833,0.837,0.842,0.829,1380390,115513886.0,1.56,0.12,0.001,0.38
2021-10-26,0.84,0.82,0.84,0.818,986644,81680209.0,2.63,-2.03,-0.017,0.27
2021-10-27,0.81,0.795,0.812,0.793,1545311,123248013.0,2.32,-3.05,-0.025,0.42
2021-10-28,0.8,0.798,0.81,0.795,909396,72989065.0,1.89,0.38,0.003,0.25
2021-10-29,0.8,0.791,0.8,0.789,1008572,80000666.0,1.38,-0.88,-0.007,0.28
2021-11-01,0.786,0.78,0.787,0.777,1611341,125842626.0,1.26,-1.39,-0.011,0.44
