日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-09-10,1.169,1.161,1.175,1.147,760627,88286082.0,2.4,-0.68,-0.008,2.9
2021-09-13,1.161,1.21,1.21,1.161,903380,107722378.0,4.22,4.22,0.049,3.45
2021-09-14,1.209,1.201,1.225,1.182,1064219,128165624.0,3.55,-0.74,-0.009,4.06
2021-09-15,1.198,1.209,1.209,1.191,905165,108568659.0,1.5,0.67,0.008,3.45
2021-09-16,1.217,1.187,1.235,1.187,796640,96596463.0,3.97,-1.82,-0.022,3.04
2021-09-17,1.183,1.186,1.204,1.152,796342,93949975.0,4.38,-0.08,-0.001,3.04
2021-09-22,1.181,1.184,1.184,1.162,543891,63871892.0,1.85,-0.17,-0.002,2.08
2021-09-23,1.191,1.165,1.2,1.16,524046,61498561.0,3.38,-1.6,-0.019,2.0
2021-09-24,1.165,1.127,1.165,1.124,651192,74035838.0,3.52,-3.26,-0.038,2.48
2021-09-27,1.12,1.089,1.128,1.072,958939,105121039.0,4.97,-3.37,-0.038,3.66
2021-09-28,1.081,1.077,1.095,1.073,567866,61421843.0,2.02,-1.1,-0.012,2.17
2021-09-29,1.059,1.04,1.073,1.038,1336192,139883662.0,3.25,-3.44,-0.037,5.1
2021-09-30,1.04,1.069,1.073,1.04,521039,55367763.0,3.17,2.79,0.029,1.99
2021-10-08,1.082,1.049,1.09,1.044,431444,45548327.0,4.3,-1.87,-0.02,1.65
2021-10-11,1.049,1.053,1.063,1.035,384234,40488208.0,2.67,0.38,0.004,1.47
2021-10-12,1.059,1.026,1.059,1.011,388501,39882150.0,4.56,-2.56,-0.027,1.48
2021-10-13,1.02,1.033,1.034,1.015,353344,36244134.0,1.85,0.68,0.007,1.35
2021-10-14,1.028,1.035,1.04,1.024,336496,34752989.0,1.55,0.19,0.002,1.28
2021-10-15,1.032,1.043,1.043,1.021,358684,37086287.0,2.13,0.77,0.008,1.37
2021-10-18,1.04,1.058,1.058,1.034,403764,42196666.0,2.3,1.44,0.015,1.54
2021-10-19,1.056,1.072,1.072,1.054,454367,48375087.0,1.7,1.32,0.014,1.73
2021-10-20,1.055,1.075,1.087,1.055,576904,62121919.0,2.99,0.28,0.003,2.2
2021-10-21,1.075,1.073,1.083,1.067,291162,31312788.0,1.49,-0.19,-0.002,1.11
2021-10-22,1.076,1.067,1.081,1.066,270149,28931406.0,1.4,-0.56,-0.006,1.03
2021-10-25,1.061,1.079,1.079,1.061,293882,31487541.0,1.69,1.12,0.012,1.12
2021-10-26,1.085,1.074,1.089,1.069,356918,38535547.0,1.85,-0.46,-0.005,1.36
2021-10-27,1.07,1.076,1.082,1.065,387143,41619303.0,1.58,0.19,0.002,1.48
2021-10-28,1.076,1.043,1.076,1.038,365692,38519868.0,3.53,-3.07,-0.033,1.4
2021-10-29,1.043,1.053,1.055,1.037,304583,31867007.0,1.73,0.96,0.01,1.16
2021-11-01,1.051,1.047,1.06,1.038,318216,33314389.0,2.09,-0.57,-0.006,1.21
2021-11-02,1.04,1.026,1.048,1.017,382858,39578276.0,2.96,-2.01,-0.021,1.46
2021-11-03,1.026,1.026,1.028,1.012,247192,25265496.0,1.56,0.0,0.0,0.94
2021-11-04,1.03,1.032,1.043,1.026,352213,36371739.0,1.66,0.58,0.006,1.34
2021-11-05,1.03,0.998,1.031,0.995,531059,53549450.0,3.49,-3.29,-0.034,2.03
2021-11-08,0.995,1.005,1.007,0.992,364291,36432877.0,1.5,0.7,0.007,1.39
2021-11-09,1.01,1.005,1.014,1.0,352854,35434408.0,1.39,0.0,0.0,1.35
2021-11-10,1.0,0.995,1.002,0.975,471018,46463696.0,2.69,-1.0,-0.01,1.8
2021-11-11,0.992,1.007,1.007,0.992,324391,32501082.0,1.51,1.21,0.012,1.24
2021-11-12,1.009,1.01,1.012,1.003,333573,33628614.0,0.89,0.3,0.003,1.27
2021-11-15,1.01,0.991,1.01,0.985,429017,42595843.0,2.48,-1.88,-0.019,1.64
2021-11-16,0.993,0.988,0.999,0.986,350376,34766024.0,1.31,-0.3,-0.003,1.34
2021-11-17,0.988,1.003,1.003,0.986,388234,38751350.0,1.72,1.52,0.015,1.48
2021-11-18,1.003,1.008,1.011,0.997,404371,40617566.0,1.4,0.5,0.005,1.54
2021-11-19,1.008,1.013,1.014,1.003,420295,42389850.0,1.09,0.5,0.005,1.6
2021-11-22,1.013,1.03,1.03,1.013,473555,48589868.0,1.68,1.68,0.017,1.81
2021-11-23,1.028,1.025,1.029,1.021,347946,35658003.0,0.78,-0.49,-0.005,1.33
2021-11-24,1.028,1.013,1.028,1.008,365623,37081897.0,1.95,-1.17,-0.012,1.39
2021-11-25,1.015,1.016,1.016,1.007,305079,30874703.0,0.89,0.3,0.003,1.16
2021-11-26,1.016,1.019,1.024,1.011,373478,38024337.0,1.28,0.3,0.003,1.42
2021-11-29,1.003,1.018,1.02,1.0,503525,51101069.0,1.96,-0.1,-0.001,1.92
2021-11-30,1.018,1.024,1.027,1.012,363660,37076167.0,1.47,0.59,0.006,1.39
2021-12-01,1.02,1.024,1.025,1.014,427641,43652959.0,1.07,0.0,0.0,1.63
2021-12-02,1.024,1.022,1.032,1.02,384107,39380333.0,1.17,-0.2,-0.002,1.47
2021-12-03,1.027,1.022,1.027,1.011,383992,39020710.0,1.57,0.0,0.0,1.47
2021-12-06,1.027,1.018,1.031,1.017,514404,52751958.0,1.37,-0.39,-0.004,1.96
2021-12-07,1.024,1.01,1.024,1.001,490976,49589365.0,2.26,-0.79,-0.008,1.87
2021-12-08,1.009,1.024,1.025,1.009,343191,35018091.0,1.58,1.39,0.014,1.31
2021-12-09,1.021,1.031,1.031,1.02,542344,55717111.0,1.07,0.68,0.007,2.07
2021-12-10,1.028,1.035,1.035,1.024,408790,42173409.0,1.07,0.39,0.004,1.56
2021-12-13,1.04,1.056,1.063,1.04,828408,87466291.0,2.22,2.03,0.021,3.16
2021-12-14,1.057,1.037,1.057,1.033,510314,53010806.0,2.27,-1.8,-0.019,1.95
2021-12-15,1.032,1.028,1.045,1.026,363582,37595848.0,1.83,-0.87,-0.009,1.39
2021-12-16,1.029,1.036,1.036,1.028,330624,34108114.0,0.78,0.78,0.008,1.26
2021-12-17,1.04,1.02,1.041,1.019,395458,40540203.0,2.12,-1.54,-0.016,1.51
2021-12-20,1.016,0.991,1.019,0.986,507613,50633782.0,3.24,-2.84,-0.029,1.94
2021-12-21,0.991,0.996,1.0,0.985,346881,34407770.0,1.51,0.5,0.005,1.32
2021-12-22,0.997,1.006,1.009,0.997,319868,32109911.0,1.2,1.0,0.01,1.22
2021-12-23,1.007,1.001,1.007,0.995,278801,27864887.0,1.19,-0.5,-0.005,1.06
2021-12-24,1.0,0.981,1.003,0.976,417604,41146268.0,2.7,-2.0,-0.02,1.59
2021-12-27,0.981,0.986,0.988,0.979,198214,19513708.0,0.92,0.51,0.005,0.76
2021-12-28,0.988,0.999,1.0,0.983,278188,27600882.0,1.72,1.32,0.013,1.06
2021-12-29,1.001,0.999,1.01,0.997,336475,33729006.0,1.3,0.0,0.0,1.28
2021-12-30,0.997,0.999,1.003,0.996,279455,27932269.0,0.7,0.0,0.0,1.07
2021-12-31,1.0,1.005,1.005,0.998,329812,33053676.0,0.7,0.6,0.006,1.26
2022-01-04,1.005,0.993,1.01,0.985,322504,32024405.0,2.49,-1.19,-0.012,1.23
2022-01-05,0.993,0.979,0.995,0.976,382946,37714095.0,1.91,-1.41,-0.014,1.46
2022-01-06,0.979,0.983,0.986,0.97,379228,37169831.0,1.63,0.41,0.004,1.45
2022-01-07,0.984,0.978,0.985,0.974,361990,35420342.0,1.12,-0.51,-0.005,1.38
2022-01-10,0.976,0.981,0.986,0.972,296023,29045236.0,1.43,0.31,0.003,1.13
2022-01-11,0.985,0.979,0.991,0.974,439974,43288014.0,1.73,-0.2,-0.002,1.68
2022-01-12,0.978,0.999,0.999,0.978,461424,45765082.0,2.15,2.04,0.02,1.76
2022-01-13,0.999,0.982,0.999,0.98,514313,50796314.0,1.9,-1.7,-0.017,1.96
2022-01-14,0.979,0.978,0.986,0.971,268202,26199855.0,1.53,-0.41,-0.004,1.02
2022-01-17,0.977,0.985,0.985,0.975,184052,18044159.0,1.02,0.72,0.007,0.7
2022-01-18,0.982,0.989,0.991,0.977,334114,32958375.0,1.42,0.41,0.004,1.27
2022-01-19,0.985,0.973,0.99,0.964,366298,35708835.0,2.63,-1.62,-0.016,1.4
2022-01-20,0.973,0.961,0.978,0.96,262254,25386800.0,1.85,-1.23,-0.012,1.0
2022-01-21,0.962,0.95,0.963,0.948,333308,31781755.0,1.56,-1.14,-0.011,1.27
2022-01-24,0.948,0.96,0.964,0.937,255321,24261492.0,2.84,1.05,0.01,0.97
2022-01-25,0.95,0.938,0.968,0.937,255469,24323820.0,3.23,-2.29,-0.022,0.97
2022-01-26,0.938,0.943,0.949,0.933,247130,23290729.0,1.71,0.53,0.005,0.94
2022-01-27,0.945,0.925,0.948,0.925,292862,27512336.0,2.44,-1.91,-0.018,1.12
2022-01-28,0.926,0.917,0.934,0.907,289261,26666700.0,2.92,-0.86,-0.008,1.1
2022-02-07,0.922,0.943,0.947,0.922,232133,21832729.0,2.73,2.84,0.026,0.89
2022-02-08,0.943,0.938,0.943,0.916,343405,31915829.0,2.86,-0.53,-0.005,1.31
2022-02-09,0.938,0.946,0.947,0.93,311736,29334075.0,1.81,0.85,0.008,1.19
2022-02-10,0.95,0.952,0.956,0.942,310505,29448813.0,1.48,0.63,0.006,1.18
2022-02-11,0.95,0.946,0.966,0.942,420371,40183008.0,2.52,-0.63,-0.006,1.6
2022-02-14,0.936,0.939,0.958,0.935,358281,33900987.0,2.43,-0.74,-0.007,1.37
2022-02-15,0.939,0.953,0.954,0.938,302399,28654130.0,1.7,1.49,0.014,1.15
2022-02-16,0.956,0.956,0.962,0.949,301867,28857349.0,1.36,0.31,0.003,1.15
2022-02-17,0.953,0.969,0.973,0.949,373081,35953943.0,2.51,1.36,0.013,1.42
2022-02-18,0.962,0.974,0.975,0.958,464562,44967767.0,1.75,0.52,0.005,1.77
2022-02-21,0.969,0.973,0.979,0.965,325637,31577392.0,1.44,-0.1,-0.001,1.24
2022-02-22,0.966,0.972,0.972,0.959,253622,24515511.0,1.34,-0.1,-0.001,0.97
2022-02-23,0.972,0.992,0.993,0.972,466655,45967190.0,2.16,2.06,0.02,1.78
2022-02-24,0.991,0.975,0.999,0.962,549863,54253283.0,3.73,-1.71,-0.017,2.1
2022-02-25,0.984,0.984,0.997,0.98,312771,30927594.0,1.74,0.92,0.009,1.19
2022-02-28,0.979,0.991,0.991,0.974,325943,32141666.0,1.73,0.71,0.007,1.24
2022-03-01,0.99,0.98,0.994,0.972,284485,27888703.0,2.22,-1.11,-0.011,1.09
2022-03-02,0.979,0.961,0.979,0.959,690457,66463765.0,2.04,-1.94,-0.019,2.63
2022-03-03,0.966,0.954,0.966,0.952,465385,44617008.0,1.46,-0.73,-0.007,1.78
2022-03-04,0.95,0.935,0.952,0.931,294559,27781384.0,2.2,-1.99,-0.019,1.12
2022-03-07,0.93,0.9,0.93,0.896,411786,37603997.0,3.64,-3.74,-0.035,1.57
2022-03-08,0.9,0.874,0.907,0.861,339782,30086185.0,5.11,-2.89,-0.026,1.3
2022-03-09,0.88,0.857,0.88,0.819,401031,34140888.0,6.98,-1.95,-0.017,1.53
2022-03-10,0.874,0.895,0.899,0.874,446512,39830330.0,2.92,4.43,0.038,1.7
2022-03-11,0.891,0.897,0.897,0.867,723556,63894331.0,3.35,0.22,0.002,2.76
2022-03-14,0.881,0.88,0.901,0.878,574846,51061979.0,2.56,-1.9,-0.017,2.19
2022-03-15,0.888,0.842,0.888,0.841,556020,47966070.0,5.34,-4.32,-0.038,2.12
2022-03-16,0.86,0.876,0.879,0.827,619895,53009790.0,6.18,4.04,0.034,2.37
2022-03-17,0.877,0.894,0.908,0.877,611487,54759690.0,3.54,2.05,0.018,2.33
2022-03-18,0.88,0.887,0.889,0.874,723181,63752444.0,1.68,-0.78,-0.007,2.76
2022-03-21,0.9,0.888,0.9,0.878,528503,46895120.0,2.48,0.11,0.001,2.02
2022-03-22,0.88,0.88,0.889,0.875,1115903,98147511.0,1.58,-0.9,-0.008,4.26
2022-03-23,0.879,0.882,0.889,0.877,463989,41018164.0,1.36,0.23,0.002,1.77
2022-03-24,0.88,0.881,0.886,0.865,411960,36072922.0,2.38,-0.11,-0.001,1.57
2022-03-25,0.881,0.863,0.885,0.861,322813,28208763.0,2.72,-2.04,-0.018,1.23
2022-03-28,0.862,0.853,0.862,0.843,273472,23251614.0,2.2,-1.16,-0.01,1.04
2022-03-29,0.856,0.862,0.868,0.852,311144,26784019.0,1.88,1.06,0.009,1.19
2022-03-30,0.862,0.882,0.882,0.862,300317,26291693.0,2.32,2.32,0.02,1.15
2022-03-31,0.882,0.864,0.882,0.863,472721,40990151.0,2.15,-2.04,-0.018,1.8
2022-04-01,0.86,0.88,0.883,0.858,545212,47818719.0,2.89,1.85,0.016,2.08
2022-04-06,0.878,0.872,0.878,0.86,310067,26881863.0,2.05,-0.91,-0.008,1.18
2022-04-07,0.863,0.87,0.881,0.863,408429,35694670.0,2.06,-0.23,-0.002,1.56
2022-04-08,0.867,0.888,0.888,0.864,662263,58177394.0,2.76,2.07,0.018,2.53
2022-04-11,0.888,0.856,0.891,0.853,555333,48021839.0,4.28,-3.6,-0.032,2.12
2022-04-12,0.849,0.855,0.859,0.84,397784,33842918.0,2.22,-0.12,-0.001,1.52
2022-04-13,0.849,0.842,0.854,0.84,350421,29714238.0,1.64,-1.52,-0.013,1.34
2022-04-14,0.843,0.848,0.853,0.836,401714,33966418.0,2.02,0.71,0.006,1.53
2022-04-15,0.842,0.835,0.845,0.828,391388,32755950.0,2.0,-1.53,-0.013,1.49
2022-04-18,0.829,0.832,0.837,0.818,526525,43692996.0,2.28,-0.36,-0.003,2.01
2022-04-19,0.832,0.834,0.841,0.827,477277,39850357.0,1.68,0.24,0.002,1.82
2022-04-20,0.831,0.809,0.836,0.805,501484,40988837.0,3.72,-3.0,-0.025,1.91
2022-04-21,0.807,0.782,0.808,0.774,484102,38323803.0,4.2,-3.34,-0.027,1.85
2022-04-22,0.775,0.774,0.782,0.765,409271,31657263.0,2.17,-1.02,-0.008,1.56
2022-04-25,0.763,0.72,0.763,0.72,428263,31857849.0,5.56,-6.98,-0.054,1.63
2022-04-26,0.728,0.702,0.73,0.7,505034,36105175.0,4.17,-2.5,-0.018,1.93
2022-04-27,0.69,0.74,0.742,0.69,517923,37203869.0,7.41,5.41,0.038,1.98
2022-04-28,0.74,0.746,0.756,0.737,476574,35525353.0,2.57,0.81,0.006,1.82
2022-04-29,0.755,0.776,0.777,0.743,495902,37745163.0,4.56,4.02,0.03,1.89
