日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2013-03-25,99.5,99.408,99.5,98.814,46249,459291072.0,0.69,-0.43,-0.433,23.93
2013-03-26,99.4,99.649,99.7,99.4,29732,295845584.0,0.3,0.24,0.241,15.38
2013-03-27,99.648,99.625,99.697,99.591,37401,372601392.0,0.11,-0.02,-0.024,19.35
2013-03-28,99.63,99.731,99.74,99.604,47058,469093472.0,0.14,0.11,0.106,24.35
2013-03-29,99.73,99.833,99.836,99.72,23639,235947972.0,0.12,0.1,0.102,12.23
2013-04-01,99.833,99.945,99.95,99.833,33907,338692912.0,0.12,0.11,0.112,17.54
2013-04-02,99.952,100.122,100.142,99.952,60450,604860000.0,0.19,0.18,0.177,31.28
2013-04-03,100.229,100.365,100.429,100.228,52189,523558016.0,0.2,0.24,0.243,27.0
2013-04-08,100.37,100.291,100.4,100.11,49017,491685216.0,0.29,-0.07,-0.074,25.36
2013-04-09,100.3,100.267,100.315,100.229,52027,521697216.0,0.09,-0.02,-0.024,26.92
2013-04-10,100.28,100.296,100.302,100.272,55964,561280384.0,0.03,0.03,0.029,28.96
2013-04-11,100.3,100.302,100.31,100.291,62331,625179456.0,0.02,0.01,0.006,32.25
2013-04-12,100.304,100.352,100.384,100.304,32171,322805952.0,0.08,0.05,0.05,16.65
2013-04-15,100.39,100.425,100.468,100.39,38670,388437792.0,0.08,0.07,0.073,20.01
2013-04-16,100.5,100.516,100.596,100.47,58425,587523280.0,0.13,0.09,0.091,30.23
2013-04-17,100.57,100.601,100.68,100.543,69382,698103712.0,0.14,0.08,0.085,35.9
2013-04-18,100.601,100.359,100.615,100.102,51255,514723920.0,0.51,-0.24,-0.242,26.52
2013-04-19,100.216,100.11,100.29,100.0,47576,476159152.0,0.29,-0.25,-0.249,24.62
2013-04-22,100.065,99.859,100.09,99.831,45338,453540672.0,0.26,-0.25,-0.251,23.46
2013-04-23,99.8,100.145,100.155,99.8,50416,504540240.0,0.36,0.29,0.286,26.09
2013-04-24,100.14,100.154,100.298,100.0,44135,442112096.0,0.3,0.01,0.009,22.84
2013-04-25,100.154,100.289,100.298,100.105,70460,706311424.0,0.19,0.13,0.135,36.46
2013-04-26,100.291,100.357,100.5,100.291,62735,629794352.0,0.21,0.07,0.068,32.46
2013-05-02,100.4,100.497,100.558,100.4,57509,577941920.0,0.16,0.14,0.14,29.76
2013-05-03,100.591,100.503,100.607,100.48,60392,607008560.0,0.13,0.01,0.006,31.25
2013-05-06,100.5,100.481,100.565,100.41,53761,540292224.0,0.15,-0.02,-0.022,27.82
2013-05-07,100.508,100.53,100.55,100.452,57145,574250160.0,0.1,0.05,0.049,29.57
2013-05-08,100.59,100.52,100.59,100.5,74556,749487376.0,0.09,-0.01,-0.01,38.58
2013-05-09,100.53,100.519,100.535,100.499,70533,709006672.0,0.04,0.0,-0.001,36.5
2013-05-10,100.514,100.552,100.58,100.504,84503,849431664.0,0.08,0.03,0.033,43.72
2013-05-13,100.55,100.521,100.551,100.479,54418,547000544.0,0.07,-0.03,-0.031,28.16
2013-05-14,100.533,100.513,100.533,100.5,58989,592943248.0,0.03,-0.01,-0.008,30.52
2013-05-15,100.512,100.474,100.516,100.465,71362,717178512.0,0.05,-0.04,-0.039,36.92
2013-05-16,100.474,100.351,100.489,100.35,90091,904818688.0,0.14,-0.12,-0.123,46.62
2013-05-17,100.4,100.456,100.509,100.371,70865,711980608.0,0.14,0.1,0.105,36.67
2013-05-20,100.45,100.428,100.47,100.32,73534,738450608.0,0.15,-0.03,-0.028,38.05
2013-05-21,100.409,100.35,100.435,100.3,94073,943985680.0,0.13,-0.08,-0.078,48.68
2013-05-22,100.355,100.371,100.389,100.335,86697,870085360.0,0.05,0.02,0.021,44.86
2013-05-23,100.381,100.364,100.415,100.32,97745,981124000.0,0.09,-0.01,-0.007,50.58
2013-05-24,100.371,100.38,100.403,100.369,72952,732328752.0,0.03,0.02,0.016,37.75
2013-05-27,100.389,100.484,100.5,100.389,92681,930644288.0,0.11,0.1,0.104,47.96
2013-05-28,100.49,100.49,100.58,100.462,86571,869978976.0,0.12,0.01,0.006,44.79
2013-05-29,100.501,100.485,100.51,100.452,91711,921557808.0,0.06,0.0,-0.005,47.45
2013-05-30,100.48,100.511,100.56,100.45,86999,874139808.0,0.11,0.03,0.026,45.02
2013-05-31,100.51,100.503,100.6,100.5,79605,800199296.0,0.1,-0.01,-0.008,41.19
2013-06-03,100.565,100.489,100.565,100.46,91586,917748144.0,0.1,-0.01,-0.014,47.39
2013-06-04,100.483,100.485,100.539,100.455,80708,808662784.0,0.08,0.0,-0.004,41.76
2013-06-05,100.472,100.46,100.505,100.45,116934,1171632608.0,0.05,-0.02,-0.025,60.51
2013-06-06,100.46,100.463,100.484,100.442,155120,1554174400.0,0.04,0.0,0.003,80.26
2013-06-07,100.47,100.486,100.54,100.436,160579,1608826160.0,0.1,0.02,0.023,83.09
2013-06-13,100.488,100.491,100.547,100.451,155560,1559243936.0,0.1,0.0,0.005,80.49
2013-06-14,100.5,100.45,100.54,100.441,112054,1122865504.0,0.1,-0.04,-0.041,57.98
2013-06-17,100.441,100.421,100.465,100.383,117988,1181409328.0,0.08,-0.03,-0.029,61.05
2013-06-18,100.422,100.368,100.437,100.33,114005,1141355600.0,0.11,-0.05,-0.053,58.99
2013-06-19,100.341,100.051,100.405,99.98,89283,892992208.0,0.42,-0.32,-0.317,46.2
2013-06-20,100.082,99.14,100.089,98.28,63176,624261360.0,1.81,-0.91,-0.911,32.69
2013-06-21,99.09,99.311,99.509,99.09,96271,953585952.0,0.42,0.17,0.171,49.81
2013-06-24,99.37,99.339,99.78,98.781,80438,798676048.0,1.01,0.03,0.028,41.62
2013-06-25,99.43,99.904,99.967,99.349,75957,755113760.0,0.62,0.57,0.565,39.3
2013-06-26,99.84,100.313,100.78,99.84,85533,856530544.0,0.94,0.41,0.409,44.26
2013-06-27,100.346,100.413,100.593,100.346,126224,1265402544.0,0.25,0.1,0.1,65.31
2013-06-28,100.446,100.448,100.578,100.31,108476,1087342880.0,0.27,0.03,0.035,56.13
2013-07-01,100.476,100.441,100.534,100.347,76341,764494048.0,0.19,-0.01,-0.007,39.5
2013-07-02,100.479,100.448,100.488,100.42,71865,719966768.0,0.07,0.01,0.007,37.19
2013-07-03,100.448,100.391,100.47,100.348,65937,660362128.0,0.12,-0.06,-0.057,34.12
2013-07-04,100.391,100.388,100.412,100.351,47680,477314000.0,0.06,0.0,-0.003,24.67
2013-07-05,100.417,100.448,100.47,100.381,48185,482558944.0,0.09,0.06,0.06,24.93
2013-07-08,100.451,100.485,100.508,100.451,47815,479167008.0,0.06,0.04,0.037,24.74
2013-07-09,100.5,100.355,100.5,100.211,34424,344658720.0,0.29,-0.13,-0.13,17.81
2013-07-10,100.37,100.293,100.42,100.291,49400,494366208.0,0.13,-0.06,-0.062,25.56
2013-07-11,100.288,99.719,100.31,99.581,36794,367232256.0,0.73,-0.57,-0.574,19.04
2013-07-12,99.73,99.565,99.863,99.478,42024,417817008.0,0.39,-0.15,-0.154,21.74
2013-07-15,99.566,99.667,99.684,99.516,54235,538941024.0,0.17,0.1,0.102,28.06
2013-07-16,99.665,99.61,99.665,99.515,56794,564042832.0,0.15,-0.06,-0.057,29.39
2013-07-17,99.61,99.437,99.63,99.398,45015,447019312.0,0.23,-0.17,-0.173,23.29
2013-07-18,99.43,99.425,99.509,99.293,48857,484075488.0,0.22,-0.01,-0.012,25.28
2013-07-19,99.401,99.454,99.66,99.401,42097,417713152.0,0.26,0.03,0.029,21.78
2013-07-22,99.454,99.386,99.481,99.383,48813,483899104.0,0.1,-0.07,-0.068,25.26
2013-07-23,99.395,99.394,99.42,99.36,85910,851469072.0,0.06,0.01,0.008,44.45
2013-07-24,99.399,99.283,99.41,99.212,49320,488298624.0,0.2,-0.11,-0.111,25.52
2013-07-25,99.23,99.23,99.289,98.991,65362,646433248.0,0.3,-0.05,-0.053,33.82
2013-07-26,99.268,99.299,99.83,99.267,34624,343521008.0,0.57,0.07,0.069,17.92
2013-07-29,99.33,99.36,99.538,99.325,54247,538013392.0,0.21,0.06,0.061,28.07
2013-07-30,99.36,99.475,99.97,99.36,52812,524191328.0,0.61,0.12,0.115,27.33
2013-07-31,99.525,99.662,99.69,99.49,78347,778475888.0,0.2,0.19,0.187,40.54
2013-08-01,99.681,99.761,99.78,99.66,78904,784566192.0,0.12,0.1,0.099,40.83
2013-08-02,99.83,99.56,99.88,99.542,49201,489560192.0,0.34,-0.2,-0.201,25.46
2013-08-05,99.572,99.56,99.639,99.527,82714,821387872.0,0.11,0.0,0.0,42.8
2013-08-06,99.576,99.57,99.628,99.535,83456,828779360.0,0.09,0.01,0.01,43.18
2013-08-07,99.62,99.226,99.62,99.18,52913,524407616.0,0.44,-0.35,-0.344,27.38
2013-08-08,99.276,99.07,99.29,98.983,52926,522865424.0,0.31,-0.16,-0.156,27.39
2013-08-09,99.03,99.041,99.221,99.015,63743,629802192.0,0.21,-0.03,-0.029,32.98
2013-08-12,99.04,98.92,99.118,98.881,63488,627180000.0,0.24,-0.12,-0.121,32.85
2013-08-13,98.93,98.75,98.977,98.736,62007,611201888.0,0.24,-0.17,-0.17,32.08
2013-08-14,98.75,98.481,98.788,98.471,57543,565619184.0,0.32,-0.27,-0.269,29.77
2013-08-15,98.481,98.512,98.53,98.26,55833,547741856.0,0.27,0.03,0.031,28.89
2013-08-16,98.515,98.717,98.74,98.508,56622,556579120.0,0.24,0.21,0.205,29.3
2013-08-19,98.729,98.284,98.729,98.268,45912,450422400.0,0.47,-0.44,-0.433,23.76
2013-08-20,98.284,98.327,98.379,98.0,39249,384442688.0,0.39,0.04,0.043,20.31
2013-08-21,98.314,98.361,98.505,98.18,49473,485075968.0,0.33,0.03,0.034,25.6
2013-08-22,98.368,98.282,98.43,98.28,54665,536281152.0,0.15,-0.08,-0.079,28.29
2013-08-23,98.363,98.538,98.615,98.291,39265,385522080.0,0.33,0.26,0.256,20.32
2013-08-26,98.538,98.583,98.878,98.53,43823,431194800.0,0.35,0.05,0.045,22.68
2013-08-27,98.66,98.586,99.58,98.58,61134,601096480.0,1.01,0.0,0.003,31.63
2013-08-28,98.596,98.246,98.618,98.18,51266,503348240.0,0.44,-0.34,-0.34,26.53
2013-08-29,98.252,98.295,98.6,98.25,80603,790363792.0,0.36,0.05,0.049,41.71
2013-08-30,98.33,98.417,98.42,98.301,72011,706143040.0,0.12,0.12,0.122,37.26
2013-09-02,98.37,98.404,98.501,98.36,45725,448741056.0,0.14,-0.01,-0.013,23.66
2013-09-03,98.4,98.353,98.41,98.278,69573,682341296.0,0.13,-0.05,-0.051,36.0
2013-09-04,98.353,98.294,98.38,98.292,77782,762677056.0,0.09,-0.06,-0.059,40.25
2013-09-05,98.285,98.237,98.31,98.22,93550,916373520.0,0.09,-0.06,-0.057,48.41
2013-09-06,98.247,98.185,98.319,98.18,72016,705480320.0,0.14,-0.05,-0.052,37.26
2013-09-09,98.168,98.104,98.219,98.09,40181,393365536.0,0.13,-0.08,-0.081,20.79
2013-09-10,98.111,98.017,98.13,98.01,50956,498392976.0,0.12,-0.09,-0.087,26.37
2013-09-11,98.0,97.682,98.0,97.51,17553,171084574.0,0.5,-0.34,-0.335,9.08
2013-09-12,97.56,97.631,97.865,97.56,37017,360902528.0,0.31,-0.05,-0.051,19.15
2013-09-13,97.678,97.691,97.743,97.626,48953,476841792.0,0.12,0.06,0.06,25.33
2013-09-16,97.78,97.988,98.06,97.708,48785,476260096.0,0.36,0.3,0.297,25.24
2013-09-17,97.801,98.039,98.238,97.801,63926,625113248.0,0.45,0.05,0.051,33.08
2013-09-18,98.039,98.187,98.265,98.009,49673,486219200.0,0.26,0.15,0.148,25.7
2013-09-23,98.191,98.228,98.483,97.88,79474,778777760.0,0.61,0.04,0.041,41.12
2013-09-24,98.26,98.068,98.279,97.99,93053,911298512.0,0.29,-0.16,-0.16,48.15
2013-09-25,98.1,98.167,98.289,97.88,86193,844356144.0,0.42,0.1,0.099,44.6
2013-09-26,98.13,98.409,98.559,98.13,95830,940824864.0,0.44,0.25,0.242,49.59
2013-09-27,98.38,98.371,98.465,98.33,74785,733715792.0,0.14,-0.04,-0.038,38.7
2013-09-30,98.372,98.418,98.495,98.371,52716,517348576.0,0.13,0.05,0.047,27.28
2013-10-08,98.421,98.466,98.68,98.421,42489,417261440.0,0.26,0.05,0.048,21.98
2013-10-09,98.473,98.539,98.782,97.88,33149,325337456.0,0.92,0.07,0.073,17.15
2013-10-10,98.539,98.481,98.629,98.351,23282,228611009.0,0.28,-0.06,-0.058,12.05
2013-10-11,98.56,98.467,98.59,98.4,25213,247559929.0,0.19,-0.01,-0.014,13.05
2013-10-14,98.467,98.285,98.467,98.18,36849,361258928.0,0.29,-0.18,-0.182,19.07
2013-10-15,98.296,98.271,99.27,98.2,82706,810435040.0,1.09,-0.01,-0.014,42.79
2013-10-16,98.276,98.349,98.425,98.235,69197,678322144.0,0.19,0.08,0.078,35.8
2013-10-17,98.357,98.153,98.36,98.016,66614,652232016.0,0.35,-0.2,-0.196,34.47
2013-10-18,98.153,98.164,98.268,98.085,114404,1119832080.0,0.19,0.01,0.011,59.2
2013-10-21,98.158,98.134,98.215,98.1,76921,752750544.0,0.12,-0.03,-0.03,39.8
2013-10-22,98.071,98.089,98.13,98.014,70319,687771824.0,0.12,-0.05,-0.045,36.39
2013-10-23,98.082,98.13,98.167,98.061,69208,677150704.0,0.11,0.04,0.041,35.81
2013-10-24,98.08,97.967,98.155,97.934,90267,882483104.0,0.23,-0.17,-0.163,46.71
2013-10-25,97.95,97.872,98.009,97.843,85836,838198272.0,0.17,-0.1,-0.095,44.41
2013-10-28,98.048,97.857,98.048,97.682,91371,892552544.0,0.37,-0.02,-0.015,47.28
2013-10-29,97.968,97.769,98.055,97.727,79247,773706848.0,0.34,-0.09,-0.088,41.0
2013-10-30,97.776,97.718,97.851,97.669,137011,1335530976.0,0.19,-0.05,-0.051,70.89
2013-10-31,97.795,98.017,98.078,97.751,160061,1562840432.0,0.33,0.31,0.299,82.82
2013-11-01,98.02,98.097,98.211,98.02,102552,1003583360.0,0.19,0.08,0.08,53.06
2013-11-04,98.108,97.982,98.246,97.822,65791,642882624.0,0.43,-0.12,-0.115,34.04
2013-11-05,98.003,97.855,98.048,97.69,78855,769153584.0,0.37,-0.13,-0.127,40.8
2013-11-06,97.861,97.578,97.888,97.482,117606,1145676272.0,0.41,-0.28,-0.277,60.85
2013-11-07,97.579,97.099,97.6,96.935,33890,328683632.0,0.68,-0.49,-0.479,17.54
2013-11-08,97.013,96.716,97.2,96.601,27325,263683049.0,0.62,-0.39,-0.383,14.14
2013-11-11,96.43,96.28,96.718,96.091,38264,367179696.0,0.65,-0.45,-0.436,19.8
2013-11-12,96.3,96.493,97.062,96.28,42080,405918464.0,0.81,0.22,0.213,21.77
2013-11-13,96.493,96.071,96.68,95.994,47306,454238256.0,0.71,-0.44,-0.422,24.48
2013-11-14,96.081,96.436,96.568,96.05,55151,529743392.0,0.54,0.38,0.365,28.54
2013-11-15,96.536,96.064,96.562,95.888,43483,416671824.0,0.7,-0.39,-0.372,22.5
2013-11-18,96.065,95.894,96.109,95.867,55314,529529968.0,0.25,-0.18,-0.17,28.62
2013-11-19,95.973,96.18,96.29,95.895,58837,564274832.0,0.41,0.3,0.286,30.44
2013-11-20,96.226,96.26,96.475,96.085,75477,724878688.0,0.41,0.08,0.08,39.05
2013-11-21,96.36,96.45,96.56,96.28,94057,904595392.0,0.29,0.2,0.19,48.67
2013-11-22,96.463,96.803,96.93,96.463,92940,897205024.0,0.48,0.37,0.353,48.09
2013-11-25,96.835,96.722,96.954,96.681,92810,895166880.0,0.28,-0.08,-0.081,48.02
2013-11-26,96.87,96.68,96.903,96.543,191173,1843786912.0,0.37,-0.04,-0.042,98.92
2013-11-27,96.72,96.891,96.995,96.71,162909,1572704624.0,0.29,0.22,0.211,84.29
2013-11-28,96.88,96.894,97.04,96.78,193557,1871128976.0,0.27,0.0,0.003,100.15
2013-11-29,96.924,96.897,97.195,96.894,174655,1691111840.0,0.31,0.0,0.003,90.37
2013-12-02,96.9,96.21,96.968,95.39,147101,1418869472.0,1.63,-0.71,-0.687,76.11
2013-12-03,96.27,96.566,96.599,96.1,132170,1271160672.0,0.52,0.37,0.356,68.39
2013-12-04,96.68,96.658,97.125,96.53,199899,1929602352.0,0.62,0.1,0.092,103.43
2013-12-05,96.61,96.751,96.99,96.61,145502,1405504672.0,0.39,0.1,0.093,75.29
2013-12-06,96.848,96.704,96.889,96.68,136217,1315051760.0,0.22,-0.05,-0.047,70.48
2013-12-09,96.713,96.488,96.81,96.402,64263,618687312.0,0.42,-0.22,-0.216,33.25
2013-12-10,96.435,96.251,96.455,96.231,79052,759175872.0,0.23,-0.25,-0.237,40.9
2013-12-11,96.12,96.245,96.445,96.12,58720,564106816.0,0.34,-0.01,-0.006,30.38
2013-12-12,96.28,96.495,96.66,96.24,60445,581080368.0,0.44,0.26,0.25,31.28
2013-12-13,96.51,96.527,96.78,96.461,83875,809108752.0,0.33,0.03,0.032,43.4
2013-12-16,96.748,96.431,96.759,96.385,61493,591532336.0,0.39,-0.1,-0.096,31.82
2013-12-17,96.568,96.387,96.58,96.374,81481,783632928.0,0.21,-0.05,-0.044,42.16
2013-12-18,96.431,96.304,96.445,96.23,91914,883111344.0,0.22,-0.09,-0.083,47.56
2013-12-19,96.277,96.156,96.356,96.145,67238,645013232.0,0.22,-0.15,-0.148,34.79
2013-12-20,96.205,96.18,96.309,96.161,54079,518914576.0,0.15,0.02,0.024,27.98
2013-12-23,96.203,96.297,96.413,96.096,67034,643934896.0,0.33,0.12,0.117,34.69
2013-12-24,96.338,96.273,96.72,96.243,52545,505980512.0,0.5,-0.02,-0.024,27.19
2013-12-25,96.285,96.369,96.49,96.285,59598,573184544.0,0.21,0.1,0.096,30.84
2013-12-26,96.42,96.427,96.629,96.332,24859,239114687.0,0.31,0.06,0.058,12.86
2013-12-27,96.435,96.323,96.57,96.291,37522,360842688.0,0.29,-0.11,-0.104,19.41
2013-12-30,96.315,96.333,96.639,96.315,58882,566469376.0,0.34,0.01,0.01,30.47
2013-12-31,96.34,96.558,96.582,96.301,28074,269933904.0,0.29,0.23,0.225,14.53
2014-01-02,96.493,96.386,96.59,96.32,8231,79131897.0,0.28,-0.18,-0.172,4.26
2014-01-03,96.378,96.131,96.41,96.11,3866,37080696.0,0.31,-0.26,-0.255,2.0
