code,date,open,close,high,low,volume,amount,adjfactor,tradestatus,rn,daily_return,cumulative_return,ma20,ma60,volatility,rolling_max,drawdown
sz.399101,2012-01-20,4699.523,4774.835,4785.81,4695.174,1325910014,17251088905.31,1.0,1,3145,0.016883619983742104,-0.18283734837900278,4807.632350000001,5432.044466666667,0.4232335854502826,7488.215,-0.362353377941205
sz.399101,2012-01-30,4793.328,4758.223,4821.356,4746.141,1183272253,15618935272.81,1.0,1,3144,-0.003479073098860974,-0.1856803169776513,4795.5847,5415.297133333334,0.4220351355268215,7488.215,-0.3645717971505893
sz.399101,2012-01-31,4752.705,4758.46,4763.234,4704.748,1032266562,12954322852.96,1.0,1,3143,4.980851044611434e-05,-0.18563975692721302,4782.24795,5396.523366666666,0.4212425606850739,7488.215,-0.36454014741831
sz.399101,2012-02-01,4748.522,4740.203,4817.235,4727.946,1200227588,15616125852.45,1.0,1,3142,-0.003836745501695882,-0.18876424992658247,4770.6561,5376.7965,0.42018292341706764,7488.215,-0.36697824514921107
sz.399101,2012-02-02,4750.235,4832.226,4832.226,4741.559,1330274707,16948436681.33,1.0,1,3141,0.019413303607461296,-0.17301548401318068,4770.4185,5358.51115,0.4157674097248271,7488.215,-0.3546892016321647
sz.399101,2012-02-03,4830.59,4924.011,4935.071,4815.518,1952466356,24343762891.02,1.0,1,3140,0.018994351671465903,-0.15730744928967,4776.3025,5339.822666666666,0.4201237959801452,7488.215,-0.34243194139057165
sz.399101,2012-02-06,4934.273,4980.51,4988.24,4927.297,2027202142,25509468277.64,1.0,1,3139,0.011474182328187199,-0.1476382413162145,4784.31235,5321.4697,0.42159072177462287,7488.215,-0.334886885592895
sz.399101,2012-02-07,4959.756,4901.505,4959.756,4863.088,1674796391,20859793441.28,1.0,1,3138,-0.015862833324298165,-0.16115911382622106,4783.33845,5301.283366666667,0.41990141884930954,7488.215,-0.3454374640685397
sz.399101,2012-02-08,4894.007,5032.313,5032.313,4877.171,2021668625,26063738913.29,1.0,1,3137,0.026687313386398737,-0.13877270421557697,4795.554050000001,5283.728283333334,0.4171018306561673,7488.215,-0.327968948541141
sz.399101,2012-02-09,5026.654,5069.945,5111.667,5018.474,2482539841,31734118706.79,1.0,1,3136,0.007478072210532094,-0.13233238430801975,4819.8095,5267.945183333333,0.3813802711919119,7488.215,-0.3229434518106118
sz.399101,2012-02-10,5062.74,5098.519,5124.858,5058.672,2123372203,28276845859.37,1.0,1,3135,0.0056359585754877095,-0.12744224556868755,4844.888,5250.97395,0.3812500168381906,7488.215,-0.31912758915175377
sz.399101,2012-02-13,5058.31,5164.475,5191.126,5034.792,2403194932,32657999883.58,1.0,1,3134,0.012936305621298994,-0.11615457178512978,4865.0845,5236.175633333333,0.3656727123891754,7488.215,-0.31031961555591014
sz.399101,2012-02-14,5163.833,5163.209,5177.803,5126.725,2006692116,26255767726.5,1.0,1,3133,-0.0002451362432774884,-0.11637123433304031,4875.70745,5221.483383333334,0.34072323965466095,7488.215,-0.310488681214415
sz.399101,2012-02-15,5157.734,5236.805,5241.102,5141.091,2395579134,31637381141.45,1.0,1,3132,0.014253926192025146,-0.10377605512607313,4890.0979,5205.484916666667,0.3431385829937222,7488.215,-0.30066043776787926
sz.399101,2012-02-16,5229.707,5218.927,5272.114,5171.542,2419278490,31077343518.71,1.0,1,3131,-0.0034139136362726363,-0.10683568627263229,4904.637949999999,5188.7498000000005,0.3429247000734445,7488.215,-0.3030479226357684
sz.399101,2012-02-17,5228.239,5203.149,5252.636,5158.336,2117153595,27202275644.69,1.0,1,3130,-0.003023226805050072,-0.10953592456720707,4927.85455,5174.5303,0.3072671486069085,7488.215,-0.30515496683789123
sz.399101,2012-02-20,5265.437,5217.232,5280.697,5213.68,2327672198,31526648961.67,1.0,1,3129,0.002706630158006096,-0.10712576764601967,4960.7684500000005,5160.5449,0.2627975289711006,7488.215,-0.3032742783159939
sz.399101,2012-02-21,5213.282,5280.411,5280.636,5155.725,2254904227,30632944075.44,1.0,1,3128,0.012109678082170783,-0.09631334812434755,4985.1963,5150.5105,0.20619110513051328,7488.215,-0.29483715411483247
sz.399101,2012-02-22,5284.11,5403.787,5403.787,5281.363,3234901677,45083123165.6,1.0,1,3127,0.0233648479256634,-0.07519884693082102,5022.7151,5142.305816666666,0.17325434633780826,7488.215,-0.2783611314578975
sz.399101,2012-02-23,5402.077,5435.076,5447.15,5376.883,3097314442,43017790554.12,1.0,1,3126,0.005790198614416209,-0.06984406457570935,5059.691049999999,5134.8090999999995,0.17326783247286986,7488.215,-0.2741826990811562
sz.399101,2012-02-24,5432.144,5484.664,5484.664,5411.65,2875955977,39776290649.49,1.0,1,3125,0.009123699466208057,-0.06135760136418844,5095.1825,5128.395799999999,0.16978659614276426,7488.215,-0.2675605601601984
sz.399101,2012-02-27,5496.494,5494.848,5573.661,5494.848,3632669056,51656128521.0,1.0,1,3124,0.0018568138358157071,-0.05961471717151823,5132.01375,5122.223783333333,0.1664388627957507,7488.215,-0.2662005564744068
sz.399101,2012-02-28,5470.237,5443.636,5484.477,5380.313,2880094620,42163473655.1,1.0,1,3123,-0.009320003028291168,-0.06837911085524018,5166.27255,5115.760166666666,0.17493942965185091,7488.215,-0.2730395695102237
sz.399101,2012-02-29,5428.992,5372.699,5447.667,5368.633,2284552262,33538278023.68,1.0,1,3122,-0.013031179895202527,-0.08051923025581409,5197.89735,5108.031683333334,0.18510733812333816,7488.215,-0.28251272165662983
sz.399101,2012-03-01,5349.135,5396.937,5428.634,5344.101,1921369750,27916139758.5,1.0,1,3121,0.004511326616287281,-0.0763711521861028,5226.1329,5099.1734,0.17859882079613762,7488.215,-0.27927590220099185
sz.399101,2012-03-02,5403.913,5500.568,5500.568,5403.905,2384300357,34616610579.97,1.0,1,3120,0.01920181762358908,-0.05863579949849462,5254.96075,5096.002733333333,0.17880656286042126,7488.215,-0.2654366895181295
sz.399101,2012-03-05,5514.696,5502.269,5532.977,5497.17,2666170156,40149854666.09,1.0,1,3119,0.00030924079113292535,-0.058344691288387374,5281.0487,5091.0389,0.17834292214996772,7488.215,-0.2652095325788589
sz.399101,2012-03-06,5488.086,5457.76,5489.173,5408.713,2745013511,39057201717.86,1.0,1,3118,-0.008089208288435179,-0.06596193721646637,5308.86145,5087.275866666666,0.16809088441075148,7488.215,-0.27115340571818514
sz.399101,2012-03-07,5403.548,5445.222,5509.38,5388.093,2771496173,37813718261.4,1.0,1,3117,-0.0022972794699658294,-0.06810768368226561,5329.506899999999,5086.4807,0.15001818682999488,7488.215,-0.27282777003598324
sz.399101,2012-03-08,5458.286,5517.414,5530.97,5458.286,2601190721,35856796570.3,1.0,1,3116,0.013257861662940407,-0.055752784267767974,5351.88035,5086.731583333332,0.15316886652192382,7488.215,-0.2631870212059884
sz.399101,2012-03-09,5529.747,5614.103,5614.103,5527.42,2785944686,40674272707.36,1.0,1,3115,0.01752433295743261,-0.03920548166514759,5377.65955,5088.248366666667,0.16021393908569895,7488.215,-0.2502748652382444
sz.399101,2012-03-12,5618.557,5651.555,5651.555,5600.804,2814371306,43011439074.78,1.0,1,3114,0.006671056801059727,-0.03279596685918895,5402.01355,5090.222949999999,0.15755500677092524,7488.215,-0.2452734062790665
sz.399101,2012-03-13,5649.407,5714.524,5714.524,5639.055,2866333738,43766840482.52,1.0,1,3113,0.011141889267644034,-0.022019486622715356,5429.579299999999,5094.18015,0.158129702964603,7488.215,-0.23686432614448166
sz.399101,2012-03-14,5730.736,5480.307,5770.888,5444.323,4486638741,67411878544.01,1.0,1,3112,-0.04098626587271326,-0.06210325596232935,5441.7544,5095.414483333333,0.2238028814476289,7488.215,-0.2681424077700761
sz.399101,2012-03-15,5468.965,5449.809,5515.32,5356.67,3024590541,43721410217.7,1.0,1,3111,-0.005565016704356052,-0.06732266700986012,5453.2985,5098.898883333333,0.2246688490165605,7488.215,-0.27221520749604544
sz.399101,2012-03-16,5457.308,5589.625,5589.625,5449.389,2731520848,41754455003.54,1.0,1,3110,0.025655211035836345,-0.04339463320365711,5472.6223,5106.2035166666665,0.23836462444443332,7488.215,-0.25354373505568417
sz.399101,2012-03-19,5586.046,5651.119,5651.141,5560.192,2619978524,41486951510.33,1.0,1,3109,0.011001453585884446,-0.03287058366083917,5494.31665,5116.2034,0.23972225900068414,7488.215,-0.24533163110300657
sz.399101,2012-03-20,5634.505,5514.963,5634.505,5513.879,2388044715,36254648155.28,1.0,1,3108,-0.0240936352605563,-0.05617224706786961,5506.044250000001,5121.549983333333,0.25748859480295366,7488.215,-0.2635143355258897
sz.399101,2012-03-21,5530.634,5522.11,5562.147,5438.206,2340536412,36272731069.51,1.0,1,3107,0.0012959289119436335,-0.05494911339495012,5511.9604,5126.873766666667,0.24516591970435944,7488.215,-0.26255990246006566
sz.399101,2012-03-22,5516.312,5508.177,5544.614,5475.234,2038233639,31229709824.34,1.0,1,3106,-0.0025231297456950186,-0.05733359939813876,5515.61545,5132.323833333333,0.24487636085477604,7488.215,-0.26442055950583687
sz.399101,2012-03-23,5489.529,5415.501,5497.09,5394.398,1986809467,29278928478.98,1.0,1,3105,-0.016825167382965245,-0.07319411937456244,5512.157300000001,5138.324049999999,0.25041347367007377,7488.215,-0.2767968067156191
sz.399101,2012-03-26,5403.117,5418.636,5438.091,5378.747,1638309838,23673394610.67,1.0,1,3104,0.000578893808717007,-0.07265759718838583,5508.3467,5145.31505,0.25029398103757405,7488.215,-0.2763781488645825
sz.399101,2012-03-27,5433.265,5394.009,5464.988,5389.904,1817622301,27057840840.83,1.0,1,3103,-0.004544870701778114,-0.07687224850544083,5505.86535,5151.46195,0.24865075683091478,7457.37,-0.2766874917028389
sz.399101,2012-03-28,5371.396,5160.864,5371.396,5147.952,2248538578,31581231484.26,1.0,1,3102,-0.043222953465595015,-0.11677255635108952,5495.2735999999995,5154.609016666667,0.2889228983073872,7457.37,-0.3079511945900499
sz.399101,2012-03-29,5133.29,5073.945,5141.125,5016.341,1925459708,25314769113.43,1.0,1,3101,-0.016841947394854784,-0.1316478264947165,5479.124000000001,5158.558466666667,0.29260622392987046,7457.37,-0.3196066441654364
sz.399101,2012-03-30,5065.458,5045.377,5097.496,5002.59,1664828379,21269193118.39,1.0,1,3100,-0.005630333005186117,-0.1365369383973284,5456.364449999999,5162.542566666667,0.2807451473926278,7457.37,-0.3234374853333011
sz.399101,2012-04-05,5044.091,5201.74,5205.007,5031.431,1921238017,25563796051.52,1.0,1,3099,0.030991341182234677,-0.1097770600569431,5441.338,5168.899683333333,0.3071093515934667,7457.37,-0.3024699056101548
sz.399101,2012-04-06,5200.083,5232.378,5250.34,5181.518,1809759944,24817035493.71,1.0,1,3098,0.005889952208299576,-0.10453368948594655,5430.0689,5174.0896,0.3078184974864003,7457.37,-0.29836148669034795
sz.399101,2012-04-09,5219.517,5165.604,5230.016,5165.604,1610397695,21781956537.67,1.0,1,3097,-0.012761692675873126,-0.11596135534232488,5416.088000000001,5180.382983333333,0.3102176663950128,7457.37,-0.3073155817667622
sz.399101,2012-04-10,5143.864,5205.769,5205.769,5042.122,1853493610,24322520568.58,1.0,1,3096,0.007775470206388357,-0.10908753919949321,5400.50575,5190.731866666666,0.30713099878077577,7377.3,-0.2943530831062855
sz.399101,2012-04-11,5151.75,5216.309,5241.2,5127.932,1928677734,24684447759.25,1.0,1,3095,0.0020246768536982263,-0.10728372936143915,5380.61605,5201.054533333333,0.2983816433135331,7231.039,-0.2786224773507652
sz.399101,2012-04-12,5215.095,5311.528,5311.528,5206.078,2395714303,30853834594.32,1.0,1,3094,0.01825409499322217,-0.09098800175520783,5363.6147,5210.2375833333335,0.3063441589096433,7231.039,-0.2654543835263507
sz.399101,2012-04-13,5318.939,5334.694,5362.223,5302.76,2450919906,31786994958.45,1.0,1,3093,0.004361456816192932,-0.08702338517946195,5344.6232,5216.63665,0.3031451377442741,7231.039,-0.262250694540577
sz.399101,2012-04-16,5307.033,5323.372,5346.467,5287.214,1933756758,25099396499.74,1.0,1,3092,-0.002122333539655741,-0.08896102607001699,5336.776449999999,5222.87625,0.26839096253235906,7231.039,-0.26381644463541126
sz.399101,2012-04-17,5317.449,5267.457,5334.086,5265.869,2036992967,26121308567.68,1.0,1,3091,-0.010503680749720301,-0.09853028860273028,5327.658850000001,5228.531766666667,0.26999589327592594,7231.039,-0.2715490816741549
sz.399101,2012-04-18,5275.671,5376.483,5378.215,5271.702,2471993158,32432811839.8,1.0,1,3090,0.02069803322552044,-0.07987163856442925,5317.00175,5239.159533333334,0.26387204540175235,7231.039,-0.2564715803634858
sz.399101,2012-04-19,5375.404,5366.721,5399.457,5340.765,2214110568,30425348347.85,1.0,1,3089,-0.0018156850863288998,-0.0815423019077961,5302.78185,5252.622316666666,0.2595045546184607,7231.039,-0.25782159382628145
sz.399101,2012-04-20,5360.608,5398.885,5400.368,5342.735,2449719613,32180971988.21,1.0,1,3088,0.005993231248652808,-0.07603777253102417,5296.9779499999995,5262.7395,0.24794223590776762,7222.054,-0.2524446646341885
sz.399101,2012-04-23,5393.636,5290.839,5395.95,5271.519,2658507809,34197770607.47,1.0,1,3087,-0.020012650760295903,-0.0945287059050659,5285.4144,5273.363299999999,0.2567663968439037,7222.054,-0.2674052284848604
sz.399101,2012-04-24,5250.22,5231.517,5301.692,5105.28,2756910107,34209680924.79,1.0,1,3086,-0.01121221038856035,-0.10468104055526029,5271.5814,5282.2959666666675,0.25883996061671694,7222.054,-0.2756192351926474
sz.399101,2012-04-25,5212.513,5263.183,5270.974,5195.018,2431381168,30198616205.82,1.0,1,3085,0.006052928815867498,-0.09926173862624477,5263.9655,5290.4351,0.25468989391021496,7222.054,-0.27123460998768495
sz.399101,2012-04-26,5268.649,5256.93,5287.095,5233.026,2402029313,29683304699.37,1.0,1,3084,-0.0011880643329330587,-0.10033187362789109,5255.8802,5298.746883333332,0.2545939953544811,7222.054,-0.27210043015463464
sz.399101,2012-04-27,5248.406,5236.002,5259.712,5220.899,1830704279,23022110345.94,1.0,1,3083,-0.0039810307536908285,-0.10391348010709389,5247.979850000001,5306.705916666668,0.2545092011536903,7222.054,-0.27499822072778735
sz.399101,2012-05-02,5291.831,5314.212,5333.363,5251.271,2185889541,29272136099.66,1.0,1,3082,0.014936969084427432,-0.09052866346248134,5255.64725,5316.272733333333,0.206916694411845,7222.054,-0.26416889156464346
sz.399101,2012-05-03,5307.316,5344.188,5344.188,5301.858,2167536654,28882775330.67,1.0,1,3081,0.005640723403582681,-0.08539858720958649,5269.1594,5324.805433333333,0.19549306901706381,7222.054,-0.260018271810208
sz.399101,2012-05-04,5345.745,5398.205,5400.04,5336.091,2321839239,31472183621.42,1.0,1,3080,0.010107615974587647,-0.07615414735928572,5286.8008,5332.708666666667,0.19461087243828387,7222.054,-0.25253882067345385
sz.399101,2012-05-07,5379.283,5461.32,5461.32,5371.877,2442421380,34281398324.88,1.0,1,3079,0.011691849420316425,-0.06535268076262668,5299.7798,5340.722166666667,0.1687311130561726,7156.681,-0.2368920732948695
sz.399101,2012-05-08,5461.378,5466.516,5484.412,5417.478,2459745262,33839757032.08,1.0,1,3078,0.0009514183384236041,-0.06446344016314576,5311.4866999999995,5350.139016666667,0.16832197750153924,7025.25,-0.2218759474751789
sz.399101,2012-05-09,5433.606,5377.299,5433.606,5370.842,2337465269,31248619502.3,1.0,1,3077,-0.016320632739390106,-0.07973198877051546,5322.07145,5355.888783333333,0.17294089691397585,6997.021,-0.23148737155426571
sz.399101,2012-05-10,5376.5,5395.954,5414.292,5367.804,1916528168,25496303153.85,1.0,1,3076,0.003469213819056627,-0.07653938226872237,5331.5807,5361.322266666666,0.17172678325574234,6997.021,-0.2288212369235422
sz.399101,2012-05-11,5389.765,5358.146,5418.493,5358.146,1973498439,26190809040.89,1.0,1,3075,-0.007006731339814998,-0.08300982272006507,5338.67255,5365.649383333333,0.17457458890176056,6997.021,-0.23422467933138974
sz.399101,2012-05-14,5394.371,5337.978,5403.179,5334.0,2016207468,26492425049.89,1.0,1,3074,-0.003763988513937444,-0.08646136321474018,5339.9950499999995,5368.5411,0.16352607378042994,6997.021,-0.23710704884264314
sz.399101,2012-05-15,5301.467,5325.537,5325.537,5259.157,1954720684,24408380641.37,1.0,1,3073,-0.0023306577883984714,-0.0885905091535667,5339.5372,5371.246566666667,0.16304561574250953,6997.021,-0.23888509124097235
sz.399101,2012-05-16,5317.417,5256.985,5328.732,5256.985,1649616537,20931346329.14,1.0,1,3072,-0.012872316913768667,-0.10032246095795849,5336.21785,5371.582899999999,0.1692186482770769,6997.021,-0.24868240355431262
sz.399101,2012-05-17,5257.136,5319.335,5323.751,5242.822,1776498849,22319916396.13,1.0,1,3071,0.01186041048243447,-0.08965191604309342,5338.81175,5373.2563666666665,0.17042826858290464,6997.021,-0.2397714684577908
sz.399101,2012-05-18,5292.447,5241.255,5309.204,5228.073,1783367438,22429094058.1,1.0,1,3070,-0.014678526545141457,-0.10301448455877349,5332.0503499999995,5373.891466666667,0.16094355969224217,6997.021,-0.250930503138407
sz.399101,2012-05-21,5231.387,5244.309,5274.46,5191.044,1568753295,20679415455.91,1.0,1,3069,0.0005826848722301214,-0.1024918246683163,5325.92975,5374.34275,0.1610517244982678,6997.021,-0.25049403167433676
sz.399101,2012-05-22,5263.947,5313.11,5313.121,5263.947,1576998417,20713283760.35,1.0,1,3068,0.013119173565096842,-0.09071725914004658,5321.6410000000005,5374.887733333334,0.16708987380446672,6997.021,-0.2406611327877964
sz.399101,2012-05-23,5307.397,5298.657,5324.625,5253.361,1776643294,23008564227.01,1.0,1,3067,-0.0027202523569057613,-0.09319073765896457,5322.0319,5373.135566666667,0.1511617012342777,6997.021,-0.24272672613102056
sz.399101,2012-05-24,5289.579,5260.576,5313.863,5243.199,1861478129,23635125368.62,1.0,1,3066,-0.007186915476884104,-0.09970789918106526,5323.48485,5370.227233333334,0.14779829085099472,6997.021,-0.2481691851432202
sz.399101,2012-05-25,5260.561,5192.749,5267.231,5176.979,1817854267,22511265601.49,1.0,1,3065,-0.01289345501329131,-0.11131577488179567,5319.96315,5365.361983333334,0.15324865144691932,6997.021,-0.25786288193218226
sz.399101,2012-05-28,5175.817,5259.524,5259.524,5103.297,2037011201,24846913407.67,1.0,1,3064,0.01285927742704307,-0.09988793788596384,5320.09285,5361.439916666667,0.16050920685953865,6997.021,-0.24831953484204197
sz.399101,2012-05-29,5259.535,5347.732,5354.597,5253.43,2561742478,32632856928.95,1.0,1,3063,0.016771099437895787,-0.08479206898699987,5325.67935,5359.841516666667,0.17016938930741685,6997.021,-0.23571302701535407
sz.399101,2012-05-30,5342.71,5367.318,5382.513,5332.568,2379408501,29673564751.01,1.0,1,3062,0.0036624872001813635,-0.08144013165416031,5328.33465,5359.751833333333,0.16255544353674584,6997.021,-0.23291383575953245
sz.399101,2012-05-31,5344.205,5402.092,5423.285,5329.886,2387667078,30845241161.98,1.0,1,3061,0.006478841015195913,-0.07548892830420828,5331.229850000001,5359.837750000001,0.16293055196918338,6997.021,-0.22794400645646198
sz.399101,2012-06-01,5400.834,5385.69,5427.381,5363.831,1979892998,26205379313.72,1.0,1,3060,-0.0030362311489696703,-0.0782959576176584,5330.6041,5357.923116666667,0.15938764096189045,6997.021,-0.23028814691280763
sz.399101,2012-06-04,5307.822,5235.234,5342.093,5235.234,2220664797,28118811524.77,1.0,1,3059,-0.02793625329344973,-0.10404491520724801,5319.2998,5353.472533333334,0.18118860855104033,6997.021,-0.251791012203622
sz.399101,2012-06-05,5238.264,5232.997,5263.149,5213.344,1723399430,21838372723.55,1.0,1,3058,-0.000427297041545871,-0.10442775416433792,5307.623850000001,5349.726483333334,0.18095167828301256,6997.021,-0.25211071969056537
sz.399101,2012-06-06,5242.359,5228.317,5262.243,5203.696,1501685178,19899061094.14,1.0,1,3057,-0.0008943249919692864,-0.1052286868059028,5300.17475,5346.1114,0.17300401338503218,6997.021,-0.252779575765172
sz.399101,2012-06-07,5270.288,5199.615,5289.784,5189.26,1687486494,21404544844.27,1.0,1,3056,-0.005489720688320987,-0.1101407313952606,5290.3578,5340.8147500000005,0.17261833690262296,6997.021,-0.25688160718682995
sz.399101,2012-06-08,5238.063,5175.979,5246.42,5164.874,1641978714,20855196338.2,1.0,1,3055,-0.004545721173586759,-0.1141857835140696,5281.24945,5333.512683333333,0.17185220982904853,6997.021,-0.26025961619952254
sz.399101,2012-06-11,5177.016,5266.917,5268.09,5164.575,1654438011,21592755978.73,1.0,1,3054,0.017569236660349707,-0.09862270390752603,5277.6964,5327.10205,0.18461780066097797,6997.021,-0.24726294232931406
sz.399101,2012-06-12,5248.597,5253.215,5278.926,5231.962,1642478055,21386667364.48,1.0,1,3053,-0.0026015219150027358,-0.10096765669699648,5274.0803,5319.413566666667,0.1846538724433915,6997.021,-0.249221204281079
sz.399101,2012-06-13,5259.796,5351.917,5351.917,5259.796,2031559220,26959905192.42,1.0,1,3052,0.018788875003212357,-0.08407585037483123,5278.8269,5317.273733333333,0.19088386288005996,6997.021,-0.23511491533325388
sz.399101,2012-06-14,5343.017,5326.649,5380.684,5322.465,1998872829,26891808268.6,1.0,1,3051,-0.0047212989289632246,-0.08840020208146804,5279.1926,5315.221066666667,0.18737207583355234,6997.021,-0.23872616646427094
sz.399101,2012-06-15,5333.807,5334.439,5364.12,5266.352,1855090596,24275928009.2,1.0,1,3050,0.001462457916787896,-0.08706702574005987,5283.8518,5310.967966666666,0.1790207102494902,6997.021,-0.23761283551957318
sz.399101,2012-06-18,5349.298,5387.708,5400.972,5348.397,1936216441,25663520092.47,1.0,1,3049,0.009985867304884266,-0.07795059820084682,5291.02175,5306.577783333333,0.18185946726871427,6997.021,-0.2299997384601247
sz.399101,2012-06-19,5383.419,5361.411,5392.193,5352.28,2027117698,26204454271.69,1.0,1,3048,-0.004880925246876666,-0.08245105240495587,5293.4368,5304.0185833333335,0.17766686774770168,6997.021,-0.23375805217677634
sz.399101,2012-06-20,5368.198,5353.271,5386.533,5340.567,1909469694,24226222278.35,1.0,1,3047,-0.0015182570409171259,-0.08384412755502813,5296.1675000000005,5301.2046,0.17742788612483448,6997.021,-0.23492140440910497
sz.399101,2012-06-21,5340.403,5274.354,5340.403,5245.625,1824976272,22959484945.08,1.0,1,3046,-0.014741827940337737,-0.09734993979314188,5296.8564,5297.3075499999995,0.1837247974516833,6997.021,-0.24620006142614115
sz.399101,2012-06-25,5255.06,5156.066,5255.06,5154.624,1728165531,21765767570.61,1.0,1,3045,-0.022427011914634587,-0.11759368344814669,5295.02225,5292.983633333334,0.19547334915715106,6997.021,-0.2631055416297879
sz.399101,2012-06-26,5131.67,5149.874,5169.826,5078.121,1585122847,19919778747.42,1.0,1,3044,-0.0012009155817632733,-0.1186533789431401,5289.53975,5288.504266666667,0.1892073780797914,6997.021,-0.2639904896669597
sz.399101,2012-06-27,5145.139,5155.389,5214.86,5142.716,1721976211,22795304659.68,1.0,1,3043,0.0010708999870676639,-0.11770954485804819,5279.9226,5284.527266666667,0.1775116300040136,6997.021,-0.2632022970918623
sz.399101,2012-06-28,5159.742,5096.774,5181.15,5096.774,1715732578,22224703839.45,1.0,1,3042,-0.011369656101605452,-0.12774088391474114,5266.395399999999,5283.459099999999,0.17941933915532296,6997.021,-0.2715794335903807
sz.399101,2012-06-29,5075.488,5165.403,5165.403,5055.894,1747473829,22646692970.58,1.0,1,3041,0.0134651840556399,-0.11599575437244336,5254.56095,5284.983399999999,0.18567255461605986,6997.021,-0.2617711165937618
sz.399101,2012-07-02,5189.326,5241.983,5255.363,5175.716,1956058767,27031690660.61,1.0,1,3040,0.014825561529274722,-0.10288989503675194,5247.3756,5288.260166666666,0.195153703839932,6997.021,-0.2508264588601348
sz.399101,2012-07-03,5241.901,5265.977,5299.074,5233.535,2153753691,29579188614.41,1.0,1,3039,0.004577275431835615,-0.0987835749936522,5248.91275,5289.330783333334,0.16856500946994218,6997.021,-0.2473972852160941
sz.399101,2012-07-04,5270.6,5234.222,5278.1,5218.626,1904717419,25861038516.46,1.0,1,3038,-0.006030220033243605,-0.10421810833401368,5248.974,5289.361516666667,0.17007261195979578,6997.021,-0.2519356451838575
sz.399101,2012-07-05,5215.243,5136.896,5215.243,5117.015,1779437179,22699575668.0,1.0,1,3037,-0.01859416738533448,-0.12087442676840254,5244.40295,5288.88305,0.1825460315902968,6997.021,-0.2658452790123111
sz.399101,2012-07-06,5153.236,5246.208,5246.208,5114.348,2090895538,27554806316.61,1.0,1,3036,0.02127977673676873,-0.10216683084645029,5246.7326,5289.5570333333335,0.19757399208076906,6997.021,-0.2502226304594484
sz.399101,2012-07-09,5221.357,5147.994,5255.186,5147.22,2126371180,28221186933.52,1.0,1,3035,-0.01872095044649391,-0.11897512111539243,5245.33335,5288.41845,0.2084993172710089,6997.021,-0.26425917544051963
sz.399101,2012-07-10,5127.221,5100.11,5146.116,5093.295,1657134639,21485864509.81,1.0,1,3034,-0.009301487142370446,-0.12716996269844605,5236.993,5284.894816666667,0.19977942734366513,6997.021,-0.27110265926027666
sz.399101,2012-07-11,5089.945,5135.413,5135.592,5074.437,1506451580,19917326868.28,1.0,1,3033,0.006922007564542643,-0.12112822657768463,5231.1029,5281.573466666667,0.2019519208836453,6997.021,-0.2660572263539012
sz.399101,2012-07-12,5124.29,5209.644,5223.124,5105.167,2108623719,28181913672.57,1.0,1,3032,0.014454728373355819,-0.10842437381785552,5223.9892500000005,5279.678,0.19682396252848278,6997.021,-0.2554482829192594
sz.399101,2012-07-13,5196.913,5175.303,5227.397,5158.122,1868725435,24763343480.19,1.0,1,3031,-0.006591813183396078,-0.1143014737845176,5216.42195,5278.142099999999,0.19736982354726237,6997.021,-0.26035622874363246
sz.399101,2012-07-16,5161.553,4969.695,5161.553,4969.378,2297172111,28650866272.85,1.0,1,3030,-0.03972868834926191,-0.1494891145039331,5198.184749999999,5271.362299999999,0.23925332003966346,6997.021,-0.2897413056213494
sz.399101,2012-07-17,4948.393,4984.569,4985.529,4924.318,1683430253,20714744776.48,1.0,1,3029,0.0029929402106165792,-0.1469435862751648,5178.0278,5264.993100000001,0.23530917022728814,6997.021,-0.2876155438150035
sz.399101,2012-07-18,4978.312,5000.754,5000.754,4901.605,1788303060,22210889500.67,1.0,1,3028,0.003247020956074431,-0.14417369422308657,5159.994949999999,5258.357583333333,0.23656828304583336,6997.021,-0.285302416556989
sz.399101,2012-07-19,4992.173,5047.463,5076.513,4980.225,2160554683,25678655762.71,1.0,1,3027,0.00934039146896648,-0.13617994149769075,5144.70455,5254.301316666667,0.24079752451842332,6997.021,-0.27862686134570697
sz.399101,2012-07-20,5036.397,5008.693,5059.77,4996.584,1896905106,22312759054.99,1.0,1,3026,-0.007681086518118052,-0.1428150181031328,5131.4214999999995,5250.587583333332,0.2374445855649101,6997.021,-0.28416779083555693
sz.399101,2012-07-23,4984.063,4959.081,4988.568,4930.162,1633359803,19532713359.32,1.0,1,3025,-0.00990517885604092,-0.15130558866153343,5121.57225,5245.519216666667,0.227437568492094,6997.021,-0.29125823689824565
sz.399101,2012-07-24,4934.661,5009.565,5028.421,4924.911,1578914311,19308435065.33,1.0,1,3024,0.010180112000590436,-0.1426657844998327,5114.5568,5241.396466666667,0.23141969434087473,6997.021,-0.2840431663703739
sz.399101,2012-07-25,4999.543,4985.388,5026.492,4978.628,1663874002,20481609534.48,1.0,1,3023,-0.004826167541493009,-0.14680342306289096,5106.05675,5237.219566666667,0.23157235382790617,6997.021,-0.2874984940019474
sz.399101,2012-07-26,4979.196,4944.329,5013.034,4941.666,1702627735,21121711708.51,1.0,1,3022,-0.008235868502110555,-0.1538302378769958,5098.4345,5231.0548499999995,0.23007637521641178,6997.021,-0.2933665627129031
