,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
254,159565,汽车零部件ETF,0.957,0.958,0.1,0.006,0.63,4366.0,419781.6,0.951,0.965,0.951,0.951,1.47,1.47,0.45,-70.73,3236.0,1130.0,183309.0,43.67,0.0,0.0,183309.0,43.67,3263.0,0.78,-186572.0,-44.45,-65.0,0.957,0.96,29627231.0,28353260,28353260,2024-06-28,2024-06-28 15:34:57+08:00
255,517010,沪港深500ETF指数,0.798,0.793,-0.63,0.005,0.63,13535.0,1074173.0,0.791,0.798,0.791,0.793,0.88,2.05,0.98,-4.1,4235.0,9300.0,31890.0,2.97,492900.0,45.89,-461010.0,-42.92,-23910.0,-2.23,-7980.0,-0.74,100.0,0.794,0.797,66144200.0,52783072,52783072,2024-06-28,2024-06-28 16:11:55+08:00
256,512730,中证银行ETF,1.279,1.2789,-0.01,0.008,0.63,96713.0,12351363.0,1.273,1.285,1.267,1.271,1.42,15.21,1.09,-26.96,52036.0,44677.0,-283875.0,-2.3,0.0,0.0,-283875.0,-2.3,476101.0,3.85,-192225.0,-1.56,14.0,1.278,1.279,63583900.0,81323808,81323808,2024-06-28,2024-06-28 16:11:40+08:00
257,561310,消电ETF,0.641,0.6394,-0.25,0.004,0.63,170973.0,10939510.0,0.625,0.648,0.621,0.637,4.24,10.43,1.49,38.71,85123.0,85850.0,161536.0,1.48,-564796.0,-5.16,726332.0,6.64,-134842.0,-1.23,-26695.0,-0.24,-9.0,0.638,0.641,163916600.0,105070541,105070541,2024-06-28,2024-06-28 16:11:51+08:00
258,159939,信息技术ETF,0.482,0.482,0.0,0.003,0.63,329261.0,15935215.7,0.478,0.489,0.476,0.479,2.71,0.9,0.77,-0.79,140794.0,188467.0,1070674.0,6.72,943666.0,5.92,127008.0,0.8,-941325.0,-5.91,-129348.0,-0.81,1165.0,0.481,0.482,3657656112.0,1762990246,1762990246,2024-06-28,2024-06-28 15:34:21+08:00
259,159630,A100ETF基金,0.975,0.9717,-0.34,0.006,0.62,53026.0,5153755.4,0.97,0.976,0.968,0.969,0.83,21.11,1.49,-0.29,28168.0,24858.0,-796147.0,-15.45,0.0,0.0,-796147.0,-15.45,718775.0,13.95,77372.0,1.5,-30.0,0.975,0.977,25113744.0,24485900,24485900,2024-06-28,2024-06-28 15:35:00+08:00
260,159770,机器人ETF,0.651,0.6515,0.08,0.004,0.62,152770.0,9984060.6,0.641,0.659,0.641,0.647,2.78,2.37,0.95,-1.96,76658.0,76112.0,533330.0,5.34,-276957.0,-2.77,810287.0,8.12,-366698.0,-3.67,-166632.0,-1.67,-852.0,0.651,0.652,645087760.0,419952132,419952132,2024-06-28,2024-06-28 15:34:21+08:00
261,159608,稀有金属ETF,0.49,0.4906,0.12,0.003,0.62,199052.0,9799775.7,0.489,0.496,0.486,0.487,2.05,4.57,1.02,20.41,85601.0,113451.0,195547.0,2.0,245034.0,2.5,-49487.0,-0.5,-48463.0,-0.49,-147082.0,-1.5,-189.0,0.49,0.491,435210064.0,213252931,213252931,2024-06-28,2024-06-28 15:35:03+08:00
262,159791,300ESGETF,0.82,0.8184,-0.2,0.005,0.61,171.0,14050.8,0.823,0.823,0.815,0.815,0.98,0.05,0.03,-61.16,18.0,153.0,-7334.0,-52.2,0.0,0.0,-7334.0,-52.2,0.0,0.0,7334.0,52.2,-3.0,0.815,0.828,33083347.0,27128345,27128345,2024-06-28,2024-06-28 15:34:39+08:00
263,515020,银行ETF华夏,1.314,1.312,-0.15,0.008,0.61,103994.0,13631558.0,1.312,1.318,1.3,1.306,1.38,2.73,1.3,-1.55,59967.0,44027.0,-164606.0,-1.21,199676.0,1.46,-364282.0,-2.67,159391.0,1.17,5214.0,0.04,2500.0,1.31,1.315,380845296.0,500430719,500430719,2024-06-28,2024-06-28 16:11:34+08:00
264,561550,500增强ETF,0.825,0.8264,0.17,0.005,0.61,421055.0,34911211.0,0.819,0.835,0.818,0.82,2.07,3.9,1.47,-5.94,203487.0,217568.0,2016584.0,5.78,1151912.0,3.3,864672.0,2.48,-1837538.0,-5.26,-179046.0,-0.51,-416.0,0.825,0.826,1079989600.0,890991420,890991420,2024-06-28,2024-06-28 16:11:40+08:00
265,510180,上证180ETF,3.302,3.3011,-0.03,0.02,0.61,147992.0,48906297.0,3.288,3.318,3.278,3.282,1.22,0.25,0.84,16.58,70703.0,77289.0,3188787.0,6.52,161375.0,0.33,3027412.0,6.19,-1493342.0,-3.05,-1695443.0,-3.47,-10.0,3.298,3.304,5812057600.0,19191414195,19191414195,2024-06-28,2024-06-28 16:12:01+08:00
266,512700,银行ETF基金,1.322,1.3195,-0.19,0.008,0.61,458446.0,60445403.0,1.313,1.326,1.308,1.314,1.37,5.28,1.04,3.27,237550.0,220896.0,3194042.0,5.28,-314848.0,-0.52,3508890.0,5.81,-2544291.0,-4.21,-649751.0,-1.07,9.0,1.32,1.322,868581008.0,1148264093,1148264093,2024-06-28,2024-06-28 16:11:43+08:00
267,159575,创业板200ETF银华,0.827,0.827,0.0,0.005,0.61,25444.0,2124511.188,0.822,0.842,0.822,0.822,2.43,4.28,1.26,-93.89,12585.0,12859.0,-209744.0,-9.87,0.0,0.0,-209744.0,-9.87,259048.0,12.19,-49303.0,-2.32,50.0,0.823,0.827,59410425.0,49132421,49132421,2024-06-28,2024-06-28 15:34:06+08:00
268,560220,中证2000ETF广发,0.829,0.8275,-0.18,0.005,0.61,34773.0,2895566.0,0.825,0.838,0.824,0.824,1.7,7.61,0.86,36.34,9916.0,24857.0,-243178.0,-8.4,4962.0,0.17,-248140.0,-8.57,252080.0,8.71,-8903.0,-0.31,30.0,0.827,0.829,45717000.0,37899393,37899393,2024-06-28,2024-06-28 16:11:46+08:00
269,159571,创业板200ETF富国,0.829,0.8294,0.05,0.005,0.61,5833.0,486360.2,0.831,0.845,0.826,0.824,2.31,1.27,1.13,56.04,3002.0,2831.0,-83670.0,-17.2,0.0,0.0,-83670.0,-17.2,-15294.0,-3.14,98964.0,20.35,-33.0,0.829,0.834,45981814.0,38118924,38118924,2024-06-28,2024-06-28 15:34:48+08:00
270,159561,德国ETF,0.995,0.975,-2.05,0.006,0.61,80253.0,7962101.263,0.991,0.995,0.99,0.989,0.51,7.4,0.79,24.65,44133.0,36120.0,1163926.0,14.62,989386.0,12.43,174540.0,2.19,-892840.0,-11.21,-271086.0,-3.4,2623.0,0.994,0.995,108499489.0,107956992,107956992,2024-06-28,2024-06-28 15:34:21+08:00
271,159551,机器人产业ETF,0.831,0.831,0.0,0.005,0.61,47795.0,3981768.1,0.826,0.841,0.824,0.826,2.06,4.83,0.53,-8.03,29566.0,18229.0,-79693.0,-2.0,0.0,0.0,-79693.0,-2.0,74896.0,1.88,4797.0,0.12,70.0,0.83,0.831,98920923.0,82203287,82203287,2024-06-28,2024-06-28 15:35:03+08:00
272,517300,沪港深300ETF,0.665,0.6647,-0.05,0.004,0.61,8900.0,591071.0,0.661,0.668,0.66,0.661,1.21,0.03,1.19,16.02,3804.0,5096.0,390535.0,66.07,0.0,0.0,390535.0,66.07,-358965.0,-60.73,-31570.0,-5.34,1.0,0.664,0.665,2835434496.0,1885563940,1885563940,2024-06-28,2024-06-28 16:11:40+08:00
273,510020,超大盘ETF,2.661,2.655,-0.23,0.016,0.6,9528.0,2533085.0,2.658,2.667,2.642,2.645,0.95,2.49,1.16,0.41,4729.0,4799.0,32378.0,1.28,0.0,0.0,32378.0,1.28,-99028.0,-3.91,66650.0,2.63,-10.0,2.661,2.671,38248000.0,101777928,101777928,2024-06-28,2024-06-28 16:11:50+08:00
274,562000,中证100ETF基金,0.836,0.8341,-0.23,0.005,0.6,434852.0,36300210.0,0.831,0.838,0.83,0.831,0.96,5.72,1.05,-62.38,248844.0,186008.0,-1041663.0,-2.87,-3700765.0,-10.19,2659102.0,7.33,1042546.0,2.87,-883.0,0.0,9950.0,0.835,0.836,760368896.0,635668397,635668397,2024-06-28,2024-06-28 16:12:00+08:00
275,515860,科技ETF基金,1.009,1.0083,-0.07,0.006,0.6,13968.0,1413218.0,1.005,1.02,1.005,1.003,1.5,0.86,0.84,-1.12,4442.0,9526.0,152428.0,10.79,0.0,0.0,152428.0,10.79,-139257.0,-9.85,-13170.0,-0.93,19.0,1.009,1.01,162878900.0,164344810,164344810,2024-06-28,2024-06-28 16:11:47+08:00
276,159990,小盘价值ETF,1.178,1.1794,0.12,0.007,0.6,16173.0,1912873.136,1.178,1.19,1.176,1.171,1.2,6.36,1.18,94.7,7352.0,8821.0,-108443.0,-5.67,0.0,0.0,-108443.0,-5.67,174236.0,9.11,-65794.0,-3.44,10.0,1.173,1.178,25419629.0,29944323,29944323,2024-06-28,2024-06-28 15:35:00+08:00
277,516310,银行ETF易方达,1.015,1.0136,-0.14,0.006,0.59,207420.0,21000761.0,1.01,1.018,1.006,1.009,1.19,2.09,1.21,76.41,100789.0,106631.0,55785.0,0.27,0.0,0.0,55785.0,0.27,-14619.0,-0.07,-41165.0,-0.2,2006.0,1.015,1.016,993858496.0,1008766373,1008766373,2024-06-28,2024-06-28 16:11:44+08:00
278,515180,红利ETF易方达,1.358,1.3561,-0.14,0.008,0.59,577142.0,78315213.0,1.349,1.364,1.348,1.35,1.19,1.19,1.26,-18.61,452649.0,124493.0,-32396627.0,-41.37,-29384925.0,-37.52,-3011702.0,-3.85,12458542.0,15.91,19938085.0,25.46,25.0,1.358,1.359,4839636992.0,6572227035,6572227035,2024-06-28,2024-06-28 16:11:32+08:00
279,159549,红利低波动ETF,1.027,1.0274,0.04,0.006,0.59,16888.0,1737712.2,1.022,1.033,1.022,1.021,1.08,0.05,0.89,6.44,11429.0,5459.0,193557.0,11.14,4088.0,0.24,189469.0,10.9,-105092.0,-6.05,-88464.0,-5.09,-1459.0,1.027,1.032,3310523888.0,3399908033,3399908033,2024-06-28,2024-06-28 15:34:48+08:00
280,512970,大湾区ETF,1.028,1.0244,-0.35,0.006,0.59,216.0,22239.0,1.025,1.037,1.025,1.022,1.17,0.03,0.29,-92.86,97.0,119.0,-4773.0,-21.46,0.0,0.0,-4773.0,-21.46,0.0,0.0,4774.0,21.47,2.0,1.0,1.034,61987600.0,63723253,63723253,2024-06-28,2024-06-28 16:12:01+08:00
281,159778,工业互联ETF,0.69,0.6913,0.19,0.004,0.58,39549.0,2739590.3,0.684,0.698,0.684,0.686,2.04,6.23,0.95,64.53,22484.0,17065.0,122792.0,4.48,0.0,0.0,122792.0,4.48,-97308.0,-3.55,-25483.0,-0.93,500.0,0.687,0.692,63505382.0,43818714,43818714,2024-06-28,2024-06-28 15:34:57+08:00
282,562990,碳中和100ETF,0.693,0.6917,-0.19,0.004,0.58,176344.0,12237538.0,0.689,0.697,0.689,0.689,1.16,0.93,0.9,1.93,85880.0,90464.0,163701.0,1.34,841346.0,6.88,-677645.0,-5.54,-19177.0,-0.16,-144525.0,-1.18,1.0,0.692,0.693,1897756000.0,1315144908,1315144908,2024-06-28,2024-06-28 16:11:59+08:00
283,512520,MSCIETF,1.047,1.0461,-0.09,0.006,0.58,26820.0,2805794.0,1.043,1.051,1.042,1.041,0.86,3.44,1.52,-1.45,16928.0,9892.0,-293793.0,-10.47,0.0,0.0,-293793.0,-10.47,318751.0,11.36,-24959.0,-0.89,764.0,1.045,1.047,78056400.0,81725051,81725051,2024-06-28,2024-06-28 16:11:41+08:00
284,159866,日经ETF,1.052,1.0259,-2.54,0.006,0.57,1059864.0,112083369.0,1.06,1.064,1.049,1.046,1.43,19.54,1.07,-28.06,483547.0,576317.0,-4779581.0,-4.26,-3639913.0,-3.25,-1139668.0,-1.02,3438548.0,3.07,1341033.0,1.2,4279.0,1.051,1.052,542479376.0,570688304,570688304,2024-06-28,2024-06-28 15:34:48+08:00
285,515750,科技50ETF,1.055,1.0576,0.25,0.006,0.57,87390.0,9293170.0,1.04,1.072,1.039,1.049,3.15,1.59,1.32,89.26,48693.0,38697.0,1669014.0,17.96,2005967.0,21.59,-336953.0,-3.63,-1113309.0,-11.98,-555706.0,-5.98,-500.0,1.055,1.056,551140496.0,581453223,581453223,2024-06-28,2024-06-28 16:11:57+08:00
286,562700,汽车零部件ETF,0.886,0.8868,0.09,0.005,0.57,35553.0,3163926.0,0.872,0.896,0.872,0.881,2.72,5.25,2.05,-5.46,21421.0,14132.0,256121.0,8.1,471305.0,14.9,-215184.0,-6.8,-105975.0,-3.35,-150146.0,-4.75,-180.0,0.886,0.887,67750000.0,60026500,60026500,2024-06-28,2024-06-28 16:11:51+08:00
287,561950,500指数增强ETF,0.892,0.8915,-0.06,0.005,0.56,33033.0,2957013.0,0.886,0.902,0.886,0.887,1.8,3.19,0.84,0.93,21119.0,11914.0,73798.0,2.5,0.0,0.0,73798.0,2.5,-29420.0,-0.99,-44378.0,-1.5,225.0,0.888,0.891,103656000.0,92461152,92461152,2024-06-28,2024-06-28 16:11:50+08:00
288,510550,方正中证500ETF,1.251,1.2467,-0.34,0.007,0.56,310.0,38806.0,1.245,1.268,1.245,1.244,1.85,0.23,0.06,-28.96,86.0,224.0,22965.0,59.18,0.0,0.0,22965.0,59.18,0.0,0.0,-22965.0,-59.18,-5.0,1.244,1.249,13743300.0,17192868,17192868,2024-06-28,2024-06-28 16:11:56+08:00
289,515660,沪深300ETF国联安,4.113,4.107,-0.15,0.023,0.56,111580.0,45747754.0,4.162,4.162,4.091,4.09,1.74,0.85,141.35,90.49,111281.0,299.0,-380635.0,-0.83,-1074200.0,-2.35,693565.0,1.52,289870.0,0.63,90765.0,0.2,10.0,4.101,4.109,1311094208.0,5392530478,5392530478,2024-06-28,2024-06-28 16:11:58+08:00
290,513350,标普油气ETF,1.083,1.057,-2.46,0.006,0.56,59532.0,6437334.0,1.08,1.084,1.079,1.077,0.46,9.49,0.82,33.45,33478.0,26054.0,-865747.0,-13.45,-458768.0,-7.13,-406979.0,-6.32,618441.0,9.61,247306.0,3.84,26.0,1.082,1.083,62746000.0,67953918,67953918,2024-06-28,2024-06-28 16:11:51+08:00
291,159686,中证100ETF易方达,0.903,0.9017,-0.14,0.005,0.56,2853.0,257622.1,0.897,0.906,0.897,0.898,1.0,1.11,1.9,-57.34,1460.0,1393.0,8988.0,3.49,0.0,0.0,8988.0,3.49,0.0,0.0,-8989.0,-3.49,10.0,0.894,0.901,25815386.0,23311294,23311294,2024-06-28,2024-06-28 15:34:51+08:00
292,159845,中证1000ETF,1.989,1.9912,0.11,0.011,0.56,4305776.0,863840246.894,1.975,2.021,1.973,1.978,2.43,6.56,1.34,57.1,2322909.0,1982866.0,-55807423.0,-6.46,-163361824.0,-18.91,107554401.0,12.45,43343380.0,5.02,12464037.0,1.44,-7267.0,1.989,1.99,6560425728.0,13048686773,13048686773,2024-06-28,2024-06-28 15:34:12+08:00
293,561300,300增强ETF,0.724,0.724,0.0,0.004,0.56,606999.0,43961834.0,0.718,0.728,0.717,0.72,1.53,2.55,0.93,44.43,315325.0,291674.0,1193371.0,2.71,-3121095.0,-7.1,4314466.0,9.81,-982640.0,-2.24,-210730.0,-0.48,8.0,0.723,0.724,2377965008.0,1721646666,1721646666,2024-06-28,2024-06-28 16:11:41+08:00
294,159895,物联网50ETF,0.731,0.7334,0.33,0.004,0.55,101457.0,7444661.9,0.729,0.737,0.729,0.727,1.1,25.21,12.09,7.55,30149.0,71308.0,-217840.0,-2.93,-2158490.0,-28.99,1940650.0,26.07,205120.0,2.76,12719.0,0.17,2050.0,0.731,0.732,40241864.0,29416803,29416803,2024-06-28,2024-06-28 15:35:00+08:00
295,561180,A100ETF,0.928,0.9255,-0.27,0.005,0.54,97520.0,9039397.0,0.921,0.93,0.921,0.923,0.98,5.2,0.62,20.65,43308.0,54212.0,162470.0,1.8,616841.0,6.82,-454371.0,-5.03,-145558.0,-1.61,-16912.0,-0.19,103.0,0.926,0.928,187609600.0,174101709,174101709,2024-06-28,2024-06-28 16:11:55+08:00
296,159610,500ETF增强,0.749,0.7475,-0.2,0.004,0.54,261852.0,19612616.3,0.745,0.754,0.742,0.745,1.61,2.81,1.51,-31.23,146664.0,115188.0,-2265929.0,-11.55,-4506560.0,-22.98,2240631.0,11.42,2167709.0,11.05,98220.0,0.5,1154.0,0.746,0.748,930568208.0,696995588,696995588,2024-06-28,2024-06-28 15:34:27+08:00
297,159711,港股通ETF,0.937,0.9382,0.13,0.005,0.54,1565.0,146426.5,0.94,0.941,0.932,0.932,0.97,0.41,0.34,-8.94,522.0,1043.0,15090.0,10.31,0.0,0.0,15090.0,10.31,-23973.0,-16.37,8882.0,6.07,1.0,0.937,0.938,38465157.0,36041852,36041852,2024-06-28,2024-06-28 15:35:00+08:00
298,561990,沪深300增强ETF,0.755,0.7554,0.05,0.004,0.53,861103.0,64958040.0,0.751,0.759,0.748,0.751,1.46,11.69,1.25,11.08,399211.0,461892.0,13070820.0,20.12,15698277.0,24.17,-2627457.0,-4.04,-12789976.0,-19.69,-280845.0,-0.43,10.0,0.754,0.755,736649200.0,556170146,556170146,2024-06-28,2024-06-28 16:11:41+08:00
299,513600,恒生指数ETF,2.084,2.0726,-0.55,0.011,0.53,672771.0,140154997.0,2.066,2.095,2.063,2.073,1.54,11.64,1.25,-2.83,351890.0,320881.0,9766799.0,6.97,7718129.0,5.51,2048670.0,1.46,-7348888.0,-5.24,-2417912.0,-1.73,-50.0,2.083,2.085,577829504.0,1204196686,1204196686,2024-06-28,2024-06-28 16:11:37+08:00
300,515100,红利低波100ETF,1.328,1.3265,-0.11,0.007,0.53,557900.0,74206411.0,1.318,1.337,1.318,1.321,1.44,0.99,0.87,-25.78,303302.0,254598.0,-13237664.0,-17.84,-7264348.0,-9.79,-5973316.0,-8.05,10918214.0,14.71,2319448.0,3.13,269.0,1.327,1.328,5640441600.0,7490506445,7490506445,2024-06-28,2024-06-28 16:11:47+08:00
301,510370,300指数ETF,0.761,0.7618,0.11,0.004,0.53,2429.0,184133.0,0.758,0.765,0.757,0.757,1.06,0.25,0.89,-2.0,1925.0,504.0,-130593.0,-70.92,0.0,0.0,-130593.0,-70.92,128779.0,69.94,1815.0,0.99,-1.0,0.759,0.761,96258100.0,73252414,73252414,2024-06-28,2024-06-28 16:11:45+08:00
302,159307,红利低波100ETF,0.963,0.9608,-0.23,0.005,0.52,30024.0,2886408.6,0.958,0.965,0.954,0.958,1.15,1.23,0.8,-83.0,12763.0,17261.0,173051.0,6.0,614038.0,21.27,-440987.0,-15.28,-307086.0,-10.64,134036.0,4.64,1.0,0.961,0.963,244903552.0,235842121,235842121,2024-06-28,2024-06-28 15:34:21+08:00
303,512090,MSCIA股ETF易方达,1.366,1.3675,0.11,0.007,0.52,96647.0,13236094.0,1.364,1.377,1.36,1.359,1.25,3.12,1.45,42.59,42393.0,54254.0,418128.0,3.16,0.0,0.0,418128.0,3.16,-460322.0,-3.48,42193.0,0.32,-2000.0,1.365,1.37,309592304.0,422903087,422903087,2024-06-28,2024-06-28 16:11:34+08:00
304,512100,中证1000ETF,1.983,1.9854,0.12,0.01,0.51,7240613.0,1447707051.0,1.967,2.016,1.966,1.973,2.53,6.09,1.7,27.48,4066065.0,3174548.0,-39777824.0,-2.75,-206210080.0,-14.24,166432256.0,11.5,14861333.0,1.03,24916483.0,1.72,-489.0,1.984,1.985,11889217536.0,23576318374,23576318374,2024-06-28,2024-06-28 16:11:40+08:00
305,159633,中证1000指数ETF,1.994,1.9964,0.12,0.01,0.5,748661.0,150456176.449,1.966,2.025,1.966,1.984,2.97,7.05,1.29,4.72,309841.0,438820.0,-20069284.0,-13.34,-20398514.0,-13.56,329230.0,0.22,14314457.0,9.51,5754826.0,3.82,143.0,1.992,1.994,1062162656.0,2117952336,2117952336,2024-06-28,2024-06-28 15:34:06+08:00
306,159573,创业板200ETF华夏,0.811,0.8098,-0.15,0.004,0.5,217691.0,17779971.015,0.803,0.824,0.803,0.807,2.6,5.77,1.14,18.76,135737.0,81954.0,-342517.0,-1.93,-1890712.0,-10.63,1548195.0,8.71,54328.0,0.31,288188.0,1.62,125.0,0.81,0.811,377456304.0,306117063,306117063,2024-06-28,2024-06-28 15:34:30+08:00
307,512750,基本面50ETF,1.217,1.2173,0.02,0.006,0.5,84830.0,10324448.0,1.212,1.221,1.21,1.211,0.91,8.22,1.33,-4.86,47136.0,37694.0,239849.0,2.32,0.0,0.0,239849.0,2.32,-172541.0,-1.67,-67308.0,-0.65,-1.0,1.218,1.22,103254900.0,125661213,125661213,2024-06-28,2024-06-28 16:11:40+08:00
308,159936,可选消费ETF,1.628,1.6304,0.15,0.008,0.49,15486.0,2524381.0,1.618,1.637,1.611,1.62,1.6,1.31,0.75,85.09,8035.0,7451.0,-275780.0,-10.92,0.0,0.0,-275780.0,-10.92,307773.0,12.19,-31993.0,-1.27,-3.0,1.628,1.629,118156094.0,192358121,192358121,2024-06-28,2024-06-28 15:34:18+08:00
309,513990,港股通ETF,0.815,0.8002,-1.85,0.004,0.49,61861.0,5034201.0,0.81,0.818,0.81,0.811,0.99,8.84,1.27,-17.65,35481.0,26380.0,159611.0,3.17,324800.0,6.45,-165189.0,-3.28,-168318.0,-3.34,8706.0,0.17,-100.0,0.813,0.815,70000000.0,57050000,57050000,2024-06-28,2024-06-28 16:11:46+08:00
310,159589,红利100ETF,1.02,1.0215,0.15,0.005,0.49,85111.0,8696285.326,1.017,1.025,1.017,1.015,0.79,20.46,1.24,-17.75,51563.0,33548.0,66774.0,0.77,0.0,0.0,66774.0,0.77,-43781.0,-0.5,-22993.0,-0.26,100.0,1.019,1.02,41590005.0,42421805,42421805,2024-06-28,2024-06-28 15:34:51+08:00
311,159532,中证2000指数ETF,0.835,0.8345,-0.06,0.004,0.48,65915.0,5535435.3,0.831,0.846,0.826,0.831,2.41,9.76,1.28,0.79,44607.0,21308.0,285496.0,5.16,-29463.0,-0.53,314959.0,5.69,-223324.0,-4.03,-62173.0,-1.12,15.0,0.834,0.835,67564791.0,56416600,56416600,2024-06-28,2024-06-28 15:34:42+08:00
312,159687,亚太精选ETF,1.253,1.2486,-0.35,0.006,0.48,48335.0,6050778.251,1.249,1.255,1.248,1.247,0.56,5.39,0.86,22.17,22653.0,25682.0,-237753.0,-3.93,0.0,0.0,-237753.0,-3.93,-467761.0,-7.73,705515.0,11.66,848.0,1.252,1.253,89628658.0,112304708,112304708,2024-06-28,2024-06-28 15:35:03+08:00
313,159807,科技ETF,0.42,0.4199,-0.02,0.002,0.48,365920.0,15403757.724,0.42,0.424,0.417,0.418,1.67,2.73,1.21,31.81,149503.0,216417.0,-595806.0,-3.87,-1904162.0,-12.36,1308356.0,8.49,306328.0,1.99,289478.0,1.88,531.0,0.419,0.42,1339051424.0,562401598,562401598,2024-06-28,2024-06-28 15:34:33+08:00
314,159677,1000增强ETF,0.84,0.8395,-0.06,0.004,0.48,311427.0,26318209.4,0.834,0.851,0.834,0.836,2.03,33.52,1.3,-39.95,144614.0,166813.0,-460131.0,-1.75,-1837393.0,-6.98,1377262.0,5.23,447513.0,1.7,12618.0,0.05,200.0,0.838,0.84,92904091.0,78039436,78039436,2024-06-28,2024-06-28 15:34:33+08:00
315,560100,中证500增强ETF,0.848,0.8474,-0.07,0.004,0.47,124463.0,10589083.0,0.843,0.857,0.843,0.844,1.66,11.1,0.94,-4.06,52647.0,71816.0,-106178.0,-1.0,1215687.0,11.48,-1321865.0,-12.48,129442.0,1.22,-23265.0,-0.22,30.0,0.846,0.848,112080300.0,95044094,95044094,2024-06-28,2024-06-28 16:11:48+08:00
316,563030,中证500ETF增强,0.867,0.8675,0.06,0.004,0.46,64344.0,5621544.0,0.856,0.878,0.856,0.863,2.55,2.45,1.28,-36.02,37534.0,26810.0,66619.0,1.19,0.0,0.0,66619.0,1.19,-70568.0,-1.26,3949.0,0.07,200.0,0.866,0.867,262169000.0,227300523,227300523,2024-06-28,2024-06-28 16:11:34+08:00
317,515080,中证红利ETF,1.524,1.5227,-0.09,0.007,0.46,1155445.0,176233263.0,1.514,1.532,1.513,1.517,1.25,3.19,1.06,-12.66,611567.0,543878.0,-24528029.0,-13.92,-29399238.0,-16.68,4871209.0,2.76,19761029.0,11.21,4767001.0,2.7,-3808.0,1.524,1.525,3623148896.0,5521678918,5521678918,2024-06-28,2024-06-28 16:11:58+08:00
318,562800,稀有金属ETF,0.438,0.4392,0.27,0.002,0.46,332458.0,14638465.0,0.435,0.444,0.434,0.436,2.29,1.76,0.65,-21.87,162279.0,170179.0,471537.0,3.22,1278957.0,8.74,-807420.0,-5.52,-172937.0,-1.18,-298599.0,-2.04,-600.0,0.438,0.439,1894045008.0,829591714,829591714,2024-06-28,2024-06-28 16:12:01+08:00
319,159629,1000ETF,1.983,1.9858,0.14,0.009,0.46,1040164.0,208075456.908,1.96,2.015,1.96,1.974,2.79,3.78,1.49,1.42,671436.0,368728.0,-42003291.0,-20.19,-53153431.0,-25.55,11150140.0,5.36,41491613.0,19.94,511679.0,0.25,-600.0,1.983,1.984,2751252656.0,5455734017,5455734017,2024-06-28,2024-06-28 15:35:03+08:00
320,159529,标普消费ETF,1.103,1.0773,-2.39,0.005,0.46,111286.0,12245926.1,1.098,1.103,1.097,1.098,0.55,18.69,2.27,61.72,55034.0,56252.0,-334519.0,-2.73,-221915.0,-1.81,-112604.0,-0.92,246214.0,2.01,88304.0,0.72,2201.0,1.102,1.103,59536791.0,65669080,65669080,2024-06-28,2024-06-28 15:35:00+08:00
321,159678,中证500增强ETF,0.883,0.8859,0.33,0.004,0.46,13660.0,1210176.779,0.884,0.894,0.878,0.879,1.82,1.18,0.87,-10.64,6129.0,7530.0,167829.0,13.87,0.0,0.0,167829.0,13.87,-153931.0,-12.72,-13898.0,-1.15,-25.0,0.883,0.885,115643694.0,102113382,102113382,2024-06-28,2024-06-28 15:34:30+08:00
322,515290,银行ETF天弘,1.109,1.1077,-0.12,0.005,0.45,270535.0,29927127.0,1.109,1.114,1.098,1.104,1.45,0.72,0.85,-11.44,148746.0,121789.0,-754435.0,-2.52,-1364259.0,-4.56,609824.0,2.04,524947.0,1.75,229487.0,0.77,10.0,1.108,1.11,3777472896.0,4189217442,4189217442,2024-06-28,2024-06-28 16:11:59+08:00
323,510290,上证380ETF,1.778,1.779,0.06,0.008,0.45,634.0,112947.0,1.77,1.793,1.77,1.77,1.3,0.07,0.28,-1.03,196.0,438.0,19377.0,17.16,0.0,0.0,19377.0,17.16,0.0,0.0,-19376.0,-17.15,3.0,1.778,1.781,88448900.0,157262144,157262144,2024-06-28,2024-06-28 16:11:55+08:00
324,510190,上证50ETF指数基金,3.339,3.3327,-0.19,0.015,0.45,16314.0,5435846.0,3.332,3.345,3.312,3.324,0.99,3.87,1.13,59.93,11746.0,4568.0,-473138.0,-8.7,0.0,0.0,-473138.0,-8.7,339088.0,6.24,134049.0,2.47,1.0,3.333,3.343,42150800.0,140741521,140741521,2024-06-28,2024-06-28 16:11:40+08:00
325,159673,沪深300ETF鹏华,0.911,0.9108,-0.02,0.004,0.44,228108.0,20821337.0,0.908,0.916,0.907,0.907,0.99,0.8,1.31,-59.0,111746.0,116362.0,802214.0,3.85,-715460.0,-3.44,1517674.0,7.29,-784760.0,-3.77,-17455.0,-0.08,353.0,0.909,0.911,2843528384.0,2590454358,2590454358,2024-06-28,2024-06-28 15:35:00+08:00
